chrom1,start1,end1,chrom2,start2,end2
chr1,18151351,18151501,chr1,18537137,18537277
chr1,213686687,213686711,chr1,213688853,213688903
chr1,223685827,223685977,chr1,223686494,223686525
chr1,11793602,11793752,chr1,11793774,11793798
chr1,23167576,23167614,chr1,36590538,36590688
chr1,95116483,95116627,chr1,95140903,95140979
chr1,203895472,203895622,chr1,203968094,203968244
chr1,89826758,89826786,chr1,89828621,89828771
chr1,206773914,206774064,chr1,206776406,206776460
chr1,32177472,32177622,chr1,32178495,32178517
chr1,180490838,180490863,chr1,180491608,180491629
chr1,32837741,32837811,chr1,32837998,32838148
chr1,231372268,231372418,chr1,231587717,231587867
chr1,46524706,46524856,chr1,46524884,46525018
chr1,100466016,100466034,chr1,100467146,100467296
chr1,63914803,63914855,chr1,63914861,63915011
chr1,117060171,117060245,chr1,117060250,117060322
chr1,12383622,12383772,chr1,12416122,12416172
chr1,64847923,64848073,chr1,64848828,64848863
chr1,36729262,36729412,chr1,36780451,36780492
chr1,8860713,8860752,chr1,8862622,8862689
chr1,32009461,32009611,chr1,32010872,32010893
chr1,40821092,40821146,chr1,40834882,40835032
chr1,245252568,245252620,chr1,245252633,245252783
chr1,92290687,92290712,chr1,92291615,92291664
chr1,116921180,116921232,chr1,116922638,116922788
chr1,155991018,155991080,chr1,156002992,156003142
chr1,179843767,179843842,chr1,179844034,179844155
chr1,54358660,54358722,chr1,54514341,54514395
chr1,5975347,5975385,chr1,5975574,5975724
chr1,196401136,196401210,chr1,196404083,196404233
chr1,179206039,179206072,chr1,179206294,179206330
chr1,183934319,183934469,chr1,183934510,183934543
chr1,68457870,68458020,chr1,68465286,68465314
chr1,61080043,61080082,chr1,61121087,61121144
chr1,97430331,97430481,chr1,97430767,97430790
chr1,61160606,61160649,chr1,61160670,61160719
chr1,95810384,95810534,chr1,95811917,95811958
chr1,74689951,74690021,chr1,74692718,74692824
chr1,221371845,221371866,chr1,222150218,222150368
chr1,70284352,70284502,chr1,70300279,70300429
chr1,168120052,168120202,chr1,168131074,168131094
chr1,59812881,59812909,chr1,59823122,59823272
chr1,156624479,156624541,chr1,156624660,156624810
chr1,39833772,39833916,chr1,39941404,39941554
chr1,117060151,117060245,chr1,117060340,117060490
chr1,183841289,183841319,chr1,184183732,184183788
chr1,235263963,235264101,chr1,235324653,235324749
chr1,92000698,92000848,chr1,92597481,92597506
chr1,111849986,111850014,chr1,111858039,111858189
chr1,15616839,15616874,chr1,15624460,15624610
chr1,94688552,94688602,chr1,94688995,94689141
chr1,2246662,2246812,chr1,2246923,2246949
chr1,25906455,25906596,chr1,25908983,25909057
chr1,224522875,224522916,chr1,224531508,224531658
chr1,240431702,240431849,chr1,240625125,240625267
chr1,5581908,5582058,chr1,5583307,5583457
chr1,220085293,220085443,chr1,220086195,220086238
chr1,101325976,101326116,chr1,101327612,101327762
chr1,63517617,63517767,chr1,63518675,63518705
chr1,8844569,8844600,chr1,8902964,8903114
chr1,11273417,11273567,chr1,11316991,11317141
chr1,224472949,224473033,chr1,224526760,224526910
chr1,198147666,198147816,chr1,198148607,198148631
chr1,80056968,80057092,chr1,83751762,83751784
chr1,20883912,20883954,chr1,20901977,20902127
chr1,110001428,110001578,chr1,110001811,110001843
chr1,103200415,103200439,chr1,103260586,103260736
chr1,222746435,222746486,chr1,222746962,222746985
chr1,30014991,30015025,chr1,30015399,30015549
chr1,16228940,16229065,chr1,20634071,20634120
chr1,91282907,91283057,chr1,92303471,92303621
chr1,205173705,205173855,chr1,205175555,205175601
chr1,8409357,8409434,chr1,9514866,9514944
chr1,192069166,192069307,chr1,192069786,192069812
chr1,149977319,149977469,chr1,149997264,149997414
chr1,32292001,32292053,chr1,32315776,32315904
chr1,19469334,19469484,chr1,19469577,19469661
chr1,14716116,14716266,chr1,14717633,14717654
chr1,70995547,70995697,chr1,71043488,71043515
chr1,154718256,154718317,chr1,154729698,154729747
chr1,161886457,161886607,chr1,171652110,171652260
chr1,89532470,89532620,chr1,89540049,89540199
chr1,166605267,166605417,chr1,166605579,166605612
chr1,204756126,204756272,chr1,204822545,204822688
chr1,19772819,19772886,chr1,21245276,21245426
chr1,192009436,192009576,chr1,192283739,192283765
chr1,67521571,67521714,chr1,67522969,67523119
chr1,204218949,204219099,chr1,204490430,204490473
chr1,49122295,49122445,chr1,67987652,67987682
chr1,27386253,27386403,chr1,36391482,36391533
chr1,214002310,214002460,chr1,214003211,214003262
chr1,35642707,35642806,chr1,35642987,35643137
chr1,167460884,167460909,chr1,167464333,167464449
chr1,211698893,211699043,chr1,211783845,211783890
chr1,77235800,77235950,chr1,77463570,77463645
chr1,117373825,117373975,chr1,117376553,117376703
chr1,110960978,110960999,chr1,110961392,110961542
chr1,237187031,237187112,chr1,237228958,237228983
chr1,156025825,156025975,chr1,156026095,156026127
chr1,54591976,54592013,chr1,54595994,54596043
chr1,71019443,71019543,chr1,71047164,71047314
chr1,156660053,156660086,chr1,156661528,156661603
chr1,21338431,21338468,chr1,21338513,21338663
chr1,230712169,230712319,chr1,230714308,230714327
chr1,18521552,18521702,chr1,18526189,18526210
chr1,162199169,162199215,chr1,162208508,162208658
chr1,96719092,96719242,chr1,96740263,96740413
chr1,46556291,46556312,chr1,53943120,53943148
chr1,168493397,168493547,chr1,168493650,168493670
chr1,153538524,153538564,chr1,153711551,153711701
chr1,84103869,84104019,chr1,84104893,84104917
chr1,2422504,2422654,chr1,2559898,2559940
chr1,151970812,151970962,chr1,151982725,151982852
chr1,52701653,52701803,chr1,52735005,52735084
chr1,41514720,41514871,chr1,41515258,41515282
chr1,246061279,246061307,chr1,246076862,246077012
chr1,177500282,177500304,chr1,177500543,177500693
chr1,64039985,64040135,chr1,64061355,64061505
chr1,180118182,180118203,chr1,180138475,180138625
chr1,171498123,171498273,chr1,171498757,171498781
chr1,21904964,21905064,chr1,21906797,21906818
chr1,231372521,231372576,chr1,231423750,231423898
chr1,23028226,23028276,chr1,23661879,23661925
chr1,52703219,52703369,chr1,52704569,52704719
chr1,153043324,153043454,chr1,153043352,153043475
chr1,227429507,227429657,chr1,227429979,227430020
chr1,159103926,159104076,chr1,159106116,159106266
chr1,114048158,114048308,chr1,114051999,114052032
chr1,61404765,61404803,chr1,61406550,61406700
chr1,39297404,39297441,chr1,39303098,39303248
chr1,210374473,210374519,chr1,210377606,210377756
chr1,73463949,73463973,chr1,73464341,73464491
chr1,119235665,119235686,chr1,119297006,119297156
chr1,234676325,234676395,chr1,234678579,234678729
chr1,98701518,98701578,chr1,99256880,99257030
chr1,167064747,167064776,chr1,167492716,167492861
chr1,230819761,230819911,chr1,230821509,230821563
chr1,157219011,157219048,chr1,157292127,157292277
chr1,220854348,220854390,chr1,220854427,220854577
chr1,218556551,218556701,chr1,218557626,218557756
chr1,75726487,75726637,chr1,75727104,75727136
chr1,29677833,29677983,chr1,29677984,29678021
chr1,197670811,197670961,chr1,197674414,197674564
chr1,245247451,245247575,chr1,245247524,245247648
chr1,224331578,224331608,chr1,224397474,224397624
chr1,101283548,101283588,chr1,101317825,101317871
chr1,40567799,40567949,chr1,41227020,41227051
chr1,75353979,75353998,chr1,75354003,75354153
chr1,39624054,39624098,chr1,39727475,39727625
chr1,46413846,46413872,chr1,46463600,46463628
chr1,53833565,53833606,chr1,53837004,53837154
chr1,162218827,162218845,chr1,162720620,162720770
chr1,23248981,23249124,chr1,23259509,23259593
chr1,157232591,157232634,chr1,157261605,157261656
chr1,226121223,226121365,chr1,226121364,226121386
chr1,200651572,200651722,chr1,200677104,200677170
chr1,226411488,226411607,chr1,226411610,226411731
chr1,166061637,166061669,chr1,166062186,166062336
chr1,2063392,2063443,chr1,2063917,2064067
chr1,68372679,68372732,chr1,68377546,68377696
chr1,186742951,186742989,chr1,186798668,186798793
chr1,156694624,156694657,chr1,156694720,156694870
chr1,53224479,53224629,chr1,53238590,53238620
chr1,109473189,109473241,chr1,110696650,110696677
chr1,25249078,25249228,chr1,25302225,25302266
chr1,206650370,206650520,chr1,206652047,206652082
chr1,157124820,157124946,chr1,157127190,157127228
chr1,6565690,6565748,chr1,6573266,6573416
chr1,183737268,183737299,chr1,183737559,183737709
chr1,190448163,190448313,chr1,190800154,190800304
chr1,212560359,212560509,chr1,212721439,212721589
chr1,38064453,38064603,chr1,38066897,38067047
chr1,173823217,173823367,chr1,173823370,173823401
chr1,212701293,212701443,chr1,212703610,212703639
chr1,114698602,114698752,chr1,114700511,114700531
chr1,214901659,214901809,chr1,214916878,214916924
chr1,193030411,193030546,chr1,193032223,193032360
chr1,161227720,161227769,chr1,161239391,161239441
chr1,180557455,180557605,chr1,180561035,180561066
chr1,75720471,75720621,chr1,75721013,75721035
chr1,87024769,87024919,chr1,87031542,87031575
chr1,169751090,169751152,chr1,169752698,169752848
chr1,182296943,182297066,chr1,182297537,182297643
chr1,191034953,191034998,chr1,191035542,191035692
chr1,115220188,115220338,chr1,115811636,115811786
chr1,111564603,111564753,chr1,111566779,111566929
chr1,194067803,194067953,chr1,194088382,194088405
chr1,2851298,2851325,chr1,2856299,2856449
chr1,98879373,98879523,chr1,178093707,178093759
chr1,58857266,58857312,chr1,59070939,59071089
chr1,176070716,176070793,chr1,176072385,176072535
chr1,77129093,77129230,chr1,77130360,77130403
chr1,52898108,52898258,chr1,52900612,52900690
chr1,77717237,77717344,chr1,78079656,78079679
chr1,195394659,195394712,chr1,195394764,195394914
chr1,248889876,248890026,chr1,248890449,248890472
chr1,206649469,206649524,chr1,206651978,206652021
chr1,223841035,223841131,chr1,223843108,223843178
chr1,92703801,92703949,chr1,92706366,92706392
chr1,78120527,78120677,chr1,84690512,84690545
chr1,11483906,11484056,chr1,11485807,11485832
chr1,23168968,23169118,chr1,23169909,23170052
chr1,7206629,7206779,chr1,7207569,7207719
chr1,163321024,163321151,chr1,170517899,170517946
chr1,203768534,203768666,chr1,203769669,203769692
chr1,26193366,26193502,chr1,26196268,26196300
chr1,12103459,12103609,chr1,12103858,12103893
chr1,151136134,151136282,chr1,151143183,151143250
chr1,58948464,58948487,chr1,58948680,58948830
chr1,205321551,205321574,chr1,205323561,205323711
chr1,211703770,211703792,chr1,211704274,211704292
chr1,244758238,244758289,chr1,244760849,244760907
chr1,230740996,230741146,chr1,230741298,230741319
chr1,188553902,188554052,chr1,188554095,188554118
chr1,84737491,84737641,chr1,84737707,84737842
chr1,55420369,55420519,chr1,66136941,66136961
chr1,86911007,86911157,chr1,86914417,86914457
chr1,176302543,176302577,chr1,176336226,176336376
chr1,4294289,4294312,chr1,4294346,4294496
chr1,99831421,99831559,chr1,99831583,99831733
chr1,228015820,228015970,chr1,228082330,228082480
chr1,212141774,212141795,chr1,212146815,212146965
chr1,51967601,51967686,chr1,70824275,70824425
chr1,58892640,58892684,chr1,58899180,58899330
chr1,34376808,34376835,chr1,34376835,34376857
chr1,116415982,116416019,chr1,116416894,116417044
chr1,67380974,67381124,chr1,67381302,67381321
chr1,84133129,84133279,chr1,84478013,84478163
chr1,161365683,161365833,chr1,161372644,161372729
chr1,22417190,22417340,chr1,22421465,22421615
chr1,229587640,229587791,chr1,229617755,229617905
chr1,65134482,65134632,chr1,65136133,65136151
chr1,213088454,213088604,chr1,213110727,213110752
chr1,22504861,22505011,chr1,22653868,22653901
chr1,185045531,185045563,chr1,185064780,185064809
chr1,182198342,182198449,chr1,182236070,182236112
chr1,59356631,59356781,chr1,59360862,59360895
chr1,30778073,30778223,chr1,30778416,30778455
chr1,27831445,27831595,chr1,27832307,27832331
chr1,52744387,52744537,chr1,52811349,52811499
chr1,206627644,206627794,chr1,206695571,206695613
chr1,98612733,98612883,chr1,99527347,99527369
chr1,10849374,10849521,chr1,10849555,10849587
chr1,211461708,211461757,chr1,211461932,211462082
chr1,153336640,153336790,chr1,153336794,153336814
chr1,212489560,212489710,chr1,212494355,212494390
chr1,95234095,95234245,chr1,95311640,95311665
chr1,202898343,202898384,chr1,202981873,202982023
chr1,204725447,204725543,chr1,204726327,204726477
chr1,6131018,6131168,chr1,6131888,6132035
chr1,6350144,6350294,chr1,6354450,6354600
chr1,213066373,213066514,chr1,213067481,213067631
chr1,3652268,3652316,chr1,3653045,3653127
chr1,14471192,14471224,chr1,14471460,14471610
chr1,201448262,201448283,chr1,201693474,201693527
chr1,49711475,49711520,chr1,49713009,49713159
chr1,207195572,207195722,chr1,207491673,207491823
chr1,93562759,93562804,chr1,103483173,103483323
chr1,228193461,228193609,chr1,228195113,228195263
chr1,176749876,176750026,chr1,176750219,176750242
chr1,92091124,92091274,chr1,92092439,92092503
chr1,75555036,75555117,chr1,75556087,75556237
chr1,197346811,197346961,chr1,197346988,197347011
chr1,203797404,203797438,chr1,203797697,203797847
chr1,84541895,84541922,chr1,84542499,84542649
chr1,110934544,110934694,chr1,110946445,110946595
chr1,219981053,219981183,chr1,219981952,219981971
chr1,108096670,108096691,chr1,108106101,108106251
chr1,64946215,64946365,chr1,64957271,64957308
chr1,11395899,11396049,chr1,11396463,11396524
chr1,219101244,219101391,chr1,219101391,219101419
chr1,168286823,168286857,chr1,168289477,168289627
chr1,25341773,25341923,chr1,25354219,25354369
chr1,155437510,155437617,chr1,155486892,155487042
chr1,167212628,167212688,chr1,167213887,167214037
chr1,56486594,56486741,chr1,56488340,56488372
chr1,64116832,64116853,chr1,64117774,64117817
chr1,206921981,206922055,chr1,212772743,212772893
chr1,64896642,64896792,chr1,64898141,64898169
chr1,1868566,1868716,chr1,1881313,1881462
chr1,223381306,223381456,chr1,223384191,223384244
chr1,27828564,27828598,chr1,27830495,27830645
chr1,66845416,66845566,chr1,66872819,66872969
chr1,90842833,90842983,chr1,107997860,107998010
chr1,153967420,153967516,chr1,153976255,153976405
chr1,219959984,219960025,chr1,219962489,219962567
chr1,153554210,153554360,chr1,153562528,153562616
chr1,28124617,28124769,chr1,28131302,28131432
chr1,62539474,62539621,chr1,62745406,62745557
chr1,46271774,46271867,chr1,46321559,46321709
chr1,6485941,6485979,chr1,6497636,6497683
chr1,41283984,41284124,chr1,43179108,43179254
chr1,147580523,147580576,chr1,147580952,147580971
chr1,185530499,185530649,chr1,185545571,185545616
chr1,204557498,204557648,chr1,204680309,204680360
chr1,25549911,25550061,chr1,25554946,25554975
chr1,110795565,110795713,chr1,110795781,110795814
chr1,8799649,8799706,chr1,8800233,8800305
chr1,63476214,63476364,chr1,63479852,63479877
chr1,179978639,179978689,chr1,180116840,180116990
chr1,248791637,248791695,chr1,248792375,248792525
chr1,16613623,16613658,chr1,16613658,16613801
chr1,234536005,234536155,chr1,234539810,234539876
chr1,214329035,214329082,chr1,214338507,214338546
chr1,11983541,11983561,chr1,11984593,11984743
chr1,36763141,36763173,chr1,36763392,36763542
chr1,119957834,119957984,chr1,119958444,119958478
chr1,234023419,234023466,chr1,234708078,234708228
chr1,151027397,151027424,chr1,151099922,151099945
chr1,87358010,87358036,chr1,87358045,87358192
chr1,37919904,37920054,chr1,37921070,37921220
chr1,172644114,172644236,chr1,172644236,172644255
chr1,231242923,231243073,chr1,231243213,231243305
chr1,25550507,25550657,chr1,25554575,25554630
chr1,110114228,110114280,chr1,110114400,110114550
chr1,108564005,108564155,chr1,109148702,109148852
chr1,61970511,61970546,chr1,61973348,61973498
chr1,49105814,49105964,chr1,49105990,49106078
chr1,28422145,28422295,chr1,28471588,28471738
chr1,92412307,92412459,chr1,92413508,92413539
chr1,28744251,28744284,chr1,28886057,28886207
chr1,28435815,28435839,chr1,28437179,28437329
chr1,53155322,53155472,chr1,53178208,53178358
chr1,74308550,74308577,chr1,183419531,183419634
chr1,10018602,10018752,chr1,10019819,10019969
chr1,246305865,246305936,chr1,246370196,246370238
chr1,153966647,153966671,chr1,153975120,153975270
chr1,211481887,211481907,chr1,211484218,211484368
chr1,16606603,16606657,chr1,16609884,16610020
chr1,185075909,185076059,chr1,185076933,185076954
chr1,167992676,167992700,chr1,167992890,167993040
chr1,109389789,109389939,chr1,109391040,109391108
chr1,173639052,173639074,chr1,173640114,173640264
chr1,33485144,33485294,chr1,33494912,33495062
chr1,9064117,9064189,chr1,9065307,9065457
chr1,164559003,164559073,chr1,164843836,164843919
chr1,51237511,51237547,chr1,51238154,51238304
chr1,182358558,182358708,chr1,182359716,182359745
chr1,39830145,39830194,chr1,39832236,39832386
chr1,229647733,229647883,chr1,229657040,229657190
chr1,29106619,29106769,chr1,29113190,29113240
chr1,1819475,1819625,chr1,1819686,1819780
chr1,213122045,213122074,chr1,213842531,213842681
chr1,75583158,75583308,chr1,76023447,76023507
chr1,66126454,66126604,chr1,66128270,66128420
chr1,85599993,85600037,chr1,85792226,85792376
chr1,16459570,16459716,chr1,16460677,16460827
chr1,47227161,47227311,chr1,47228701,47228722
chr1,52616126,52616209,chr1,52617405,52617553
chr1,157245381,157245531,chr1,157246478,157246500
chr1,99590409,99590452,chr1,99591957,99592008
chr1,39788830,39788874,chr1,39793866,39793977
chr1,30764716,30764864,chr1,30764864,30764885
chr1,174879750,174879894,chr1,174881212,174881351
chr1,11468093,11468243,chr1,11470001,11470049
chr1,167876544,167876694,chr1,167876713,167876731
chr1,23548398,23548548,chr1,23650285,23650435
chr1,116736446,116736469,chr1,116878445,116878595
chr1,169446358,169446407,chr1,169453411,169453561
chr1,223786133,223786283,chr1,223789054,223789074
chr1,28278890,28278945,chr1,37949821,37949971
chr1,222572175,222572325,chr1,223016415,223016455
chr1,117341218,117341363,chr1,117464969,117465119
chr1,193028774,193028818,chr1,193029594,193029744
chr1,246387363,246387400,chr1,246467239,246467389
chr1,172617214,172617242,chr1,178513269,178513291
chr1,69554091,69554167,chr1,69558730,69558880
chr1,207736615,207736647,chr1,207739728,207739878
chr1,31119908,31120058,chr1,31159937,31160053
chr1,174439229,174439379,chr1,174447231,174447279
chr1,93495099,93495249,chr1,93539288,93539318
chr1,67645599,67645628,chr1,67645626,67645726
chr1,58416703,58416853,chr1,58416859,58416959
chr1,56574135,56574285,chr1,56575229,56575275
chr1,203973617,203973767,chr1,204060566,204060607
chr1,167790120,167790155,chr1,167791740,167791890
chr1,184669734,184669884,chr1,184672515,184672555
chr1,147242310,147242460,chr1,147242548,147242581
chr1,200754095,200754146,chr1,200755539,200755570
chr1,112556932,112557023,chr1,113055177,113055248
chr1,241687395,241687545,chr1,241847894,241847942
chr1,99549066,99549104,chr1,99549271,99549421
chr1,56841550,56841616,chr1,56887255,56887405
chr1,197845220,197845252,chr1,197850825,197850956
chr1,171581021,171581136,chr1,171581067,171581198
chr1,38355045,38355086,chr1,38355129,38355279
chr1,28515680,28515787,chr1,28589953,28590103
chr1,154943989,154944010,chr1,154947501,154947651
chr1,51623592,51623639,chr1,51726754,51726781
chr1,219232256,219232407,chr1,219234357,219234406
chr1,173663968,173664118,chr1,173682014,173682164
chr1,212286935,212286955,chr1,212287761,212287911
chr1,108964244,108964270,chr1,108964629,108964779
chr1,173608222,173608372,chr1,173619850,173620000
chr1,89736189,89736215,chr1,89736437,89736587
chr1,159874553,159874703,chr1,159890614,159890643
chr1,31779465,31779615,chr1,31789074,31789101
chr1,205205794,205205944,chr1,205206969,205207119
chr1,202014061,202014211,chr1,202122956,202123106
chr1,161079259,161079409,chr1,161092377,161092450
chr1,86439574,86439595,chr1,86440037,86440187
chr1,40137925,40138070,chr1,40151326,40151476
chr1,112641446,112641596,chr1,112655355,112655504
chr1,237748977,237748999,chr1,237749199,237749349
chr1,91575547,91575578,chr1,91620198,91620348
chr1,111154818,111154941,chr1,111154822,111154958
chr1,230767761,230767808,chr1,230787065,230787215
chr1,45342825,45342871,chr1,45344092,45344242
chr1,116326947,116327037,chr1,116331754,116331794
chr1,105268411,105268541,chr1,105269076,105269186
chr1,5152064,5152161,chr1,93983668,93983701
chr1,205088614,205088764,chr1,205121902,205121961
chr1,46782269,46782419,chr1,46789094,46789190
chr1,181041626,181041776,chr1,182938316,182938466
chr1,158081206,158081356,chr1,158087483,158087545
chr1,69815115,69815265,chr1,69957680,69957716
chr1,15199944,15200094,chr1,15397386,15397434
chr1,222589791,222589941,chr1,224515206,224515243
