chrom1,start1,end1,chrom2,start2,end2
chr1,81387797,81387833,chr1,81389094,81389244
chr1,234300152,234300302,chr1,234300602,234300625
chr1,10222049,10222079,chr1,10232452,10232602
chr1,165436511,165436661,chr1,165444044,165444091
chr1,228500667,228500817,chr1,228677523,228677560
chr1,14780047,14780197,chr1,14781621,14781640
chr1,10644023,10644102,chr1,10865283,10865433
chr1,47327321,47327471,chr1,47332700,47332850
chr1,21762146,21762206,chr1,21762830,21762980
chr1,166393134,166393160,chr1,166393731,166393795
chr1,19324309,19324459,chr1,19325482,19325505
chr1,51639348,51639369,chr1,51639787,51639939
chr1,61614737,61614887,chr1,61615745,61615889
chr1,196625906,196626056,chr1,196641283,196641319
chr1,109030730,109030880,chr1,109033289,109033321
chr1,162663766,162663814,chr1,167271585,167271735
chr1,99546884,99547034,chr1,99547295,99547317
chr1,226330196,226330238,chr1,226333117,226333169
chr1,156917635,156917678,chr1,156918598,156918735
chr1,221958193,221958235,chr1,221959788,221959938
chr1,153659665,153659815,chr1,153783519,153783549
chr1,46481871,46482014,chr1,46522752,46522794
chr1,46277060,46277115,chr1,46277925,46278052
chr1,84951578,84951599,chr1,85000128,85000278
chr1,11908407,11908525,chr1,11915624,11915774
chr1,32196728,32196767,chr1,70978922,70979037
chr1,39024562,39024712,chr1,39026347,39026376
chr1,37658578,37658728,chr1,37663940,37663962
chr1,15644006,15644156,chr1,15644348,15644379
chr1,69484929,69485079,chr1,69710449,69710599
chr1,43605131,43605266,chr1,43606412,43606436
chr1,150110432,150110491,chr1,150154202,150154251
chr1,43256543,43256629,chr1,43343830,43343980
chr1,115545736,115545774,chr1,115548621,115548771
chr1,201196216,201196246,chr1,201419581,201419731
chr1,241728135,241728284,chr1,241728501,241728522
chr1,192918436,192918479,chr1,192924341,192924491
chr1,36445289,36445316,chr1,36464215,36464365
chr1,234849753,234849877,chr1,234849966,234850078
chr1,66769842,66769992,chr1,66771065,66771215
chr1,189947368,189947389,chr1,189947411,189947561
chr1,150611824,150611868,chr1,150904946,150905096
chr1,51374216,51374349,chr1,51543304,51543449
chr1,197705082,197705108,chr1,197715312,197715462
chr1,114730857,114730878,chr1,114730903,114731053
chr1,231439797,231439836,chr1,231460307,231460351
chr1,248830001,248830151,chr1,248831242,248831267
chr1,32896440,32896590,chr1,40868008,40868158
chr1,158617897,158617946,chr1,158618259,158618409
chr1,31140608,31140758,chr1,31259987,31260020
chr1,3710248,3710301,chr1,3757311,3757461
chr1,36715179,36715315,chr1,36751541,36751603
chr1,205122253,205122403,chr1,205211799,205211849
chr1,188206685,188206712,chr1,188206752,188206902
chr1,165760096,165760135,chr1,165760156,165760306
chr1,35807946,35807995,chr1,35808396,35808546
chr1,204696076,204696107,chr1,204989567,204989706
chr1,52426201,52426231,chr1,52427720,52427870
chr1,150761820,150761873,chr1,150981422,150981572
chr1,245141174,245141234,chr1,245315112,245315262
chr1,40802772,40802806,chr1,231852412,231852562
chr1,45875951,45876101,chr1,45876147,45876171
chr1,153964348,153964381,chr1,153974621,153974771
chr1,193144143,193144166,chr1,193144602,193144752
chr1,155394668,155394689,chr1,155431667,155431702
chr1,70173046,70173196,chr1,70178739,70178793
chr1,209325476,209325626,chr1,209325645,209325679
chr1,201598612,201598633,chr1,204460482,204460632
chr1,116476821,116476971,chr1,116487447,116487597
chr1,148346911,148346965,chr1,148347805,148347955
chr1,43772030,43772151,chr1,43890554,43890704
chr1,195215883,195215939,chr1,195302295,195302445
chr1,8648460,8648610,chr1,8699337,8699424
chr1,173533826,173533976,chr1,173542078,173542228
chr1,20947109,20947133,chr1,20947153,20947303
chr1,117124909,117124939,chr1,117125317,117125465
chr1,95179506,95179650,chr1,95179768,95179843
chr1,62352310,62352337,chr1,62352356,62352506
chr1,160822324,160822474,chr1,160877370,160877409
chr1,154080345,154080494,chr1,154081322,154081472
chr1,67356179,67356237,chr1,67391572,67391692
chr1,26347084,26347128,chr1,26350415,26350565
chr1,165849656,165849806,chr1,165850979,165851129
chr1,235325647,235325797,chr1,235328147,235328280
chr1,56388220,56388370,chr1,56388617,56388662
chr1,169459033,169459178,chr1,169459209,169459244
chr1,52924566,52924716,chr1,52925186,52925215
chr1,55518867,55518891,chr1,166417950,166418086
chr1,23153424,23153448,chr1,26688118,26688268
chr1,31772730,31772802,chr1,31901460,31901499
chr1,162541682,162541703,chr1,162541703,162541723
chr1,76851300,76851359,chr1,244236383,244236438
chr1,2316756,2316778,chr1,2317068,2317218
chr1,58898531,58898681,chr1,58899523,58899617
chr1,11856849,11856902,chr1,11856903,11857053
chr1,85229079,85229098,chr1,85240563,85240615
chr1,205095165,205095315,chr1,205103111,205103182
chr1,33200313,33200463,chr1,33200536,33200556
chr1,87071615,87071733,chr1,87071642,87071767
chr1,64882642,64882709,chr1,64883592,64883742
chr1,8497014,8497102,chr1,8497462,8497583
chr1,88953636,88953660,chr1,88956304,88956454
chr1,198489796,198489946,chr1,198515184,198515334
chr1,109704396,109704546,chr1,109705322,109705351
chr1,185345230,185345254,chr1,185345756,185345906
chr1,165637633,165637783,chr1,165638207,165638265
chr1,85781644,85781791,chr1,85781868,85781905
chr1,186289610,186289760,chr1,186290452,186290477
chr1,223743469,223743619,chr1,223788481,223788631
chr1,54755766,54755916,chr1,54756684,54756834
chr1,53953046,53953078,chr1,53953078,53953124
chr1,78027916,78027945,chr1,78027958,78028108
chr1,161505655,161505760,chr1,161506721,161506742
chr1,81119912,81120062,chr1,83625813,83625863
chr1,206026144,206026185,chr1,206805536,206805587
chr1,52600059,52600209,chr1,65141687,65141837
chr1,27573526,27573548,chr1,27576098,27576173
chr1,224358660,224358810,chr1,224360866,224360891
chr1,151782358,151782507,chr1,151783129,151783171
chr1,201089562,201089712,chr1,201090039,201090069
chr1,30106401,30106467,chr1,30167565,30167715
chr1,156952658,156952691,chr1,156952700,156952850
chr1,45341475,45341496,chr1,45342518,45342668
chr1,9593318,9593416,chr1,9594056,9594079
chr1,10064489,10064520,chr1,10102673,10102823
chr1,67379161,67379311,chr1,67382342,67382368
chr1,167695070,167695216,chr1,167710495,167710645
chr1,42416658,42416808,chr1,42566837,42566883
chr1,54765800,54765836,chr1,54766786,54766936
chr1,119072198,119072255,chr1,119219933,119220083
chr1,115979362,115979512,chr1,116043136,116043286
chr1,234369125,234369275,chr1,234369289,234369312
chr1,161503126,161503205,chr1,161753548,161753698
chr1,110318110,110318260,chr1,110329749,110329899
chr1,38873888,38873960,chr1,38973046,38973068
chr1,21306239,21306389,chr1,22051869,22052019
chr1,1780238,1780296,chr1,1781213,1781363
chr1,153706874,153706927,chr1,153706968,153707118
chr1,39051293,39051443,chr1,238463770,238463920
chr1,15799160,15799195,chr1,15802096,15802246
chr1,53965367,53965508,chr1,152061412,152061479
chr1,236691794,236691944,chr1,237364799,237364949
chr1,225580082,225580119,chr1,225587654,225587804
chr1,167832614,167832659,chr1,168583736,168583886
chr1,244335799,244335836,chr1,244336978,244337128
chr1,246156798,246156859,chr1,246416718,246416868
chr1,35622612,35622762,chr1,42229440,42229460
chr1,50414158,50414181,chr1,52044285,52044435
chr1,211091313,211091439,chr1,211099352,211099484
chr1,206564215,206564365,chr1,206565083,206565233
chr1,65541462,65541612,chr1,65543222,65543286
chr1,21950534,21950684,chr1,21956795,21956819
chr1,244325122,244325211,chr1,244360230,244360380
chr1,8143335,8143373,chr1,8150834,8150984
chr1,98602767,98602917,chr1,98604682,98604832
chr1,64754044,64754187,chr1,65030856,65030883
chr1,168407005,168407044,chr1,168408778,168408798
chr1,167230730,167230782,chr1,167231141,167231187
chr1,207025003,207025153,chr1,207026659,207026809
chr1,154781458,154781608,chr1,154794787,154794834
chr1,247384547,247384697,chr1,247389291,247389313
chr1,46430894,46431044,chr1,46432235,46432277
chr1,11764360,11764406,chr1,11764406,11764439
chr1,51262218,51262272,chr1,108174234,108174384
chr1,231294108,231294245,chr1,231294500,231294523
chr1,231782713,231782829,chr1,233289123,233289273
chr1,151514385,151514427,chr1,151575010,151575043
chr1,161814166,161814316,chr1,162003190,162003340
chr1,155299350,155299500,chr1,155300389,155300414
chr1,228385879,228386029,chr1,228387597,228387631
chr1,173533914,173533992,chr1,173535540,173535690
chr1,196482208,196482343,chr1,196540177,196540232
chr1,100810170,100810324,chr1,100826827,100826856
chr1,44430470,44430490,chr1,44430581,44430731
chr1,6586089,6586239,chr1,6642889,6642944
chr1,70123833,70123983,chr1,70126338,70126488
chr1,205217237,205217318,chr1,205220281,205220431
chr1,69912662,69912790,chr1,69913542,69913692
chr1,207514483,207514504,chr1,207516274,207516302
chr1,150204502,150204652,chr1,150221692,150221724
chr1,169486147,169486207,chr1,169487494,169487644
chr1,178920500,178920650,chr1,178922357,178922507
chr1,91382080,91382103,chr1,91413134,91413284
chr1,179017343,179017493,chr1,179047326,179047476
chr1,201559929,201560079,chr1,201562660,201562695
chr1,25435443,25435584,chr1,25438885,25439035
chr1,40827342,40827492,chr1,40831156,40831189
chr1,14623957,14624107,chr1,14624726,14624759
chr1,204869152,204869302,chr1,204874729,204874788
chr1,193121881,193121936,chr1,194221234,194221384
chr1,197617989,197618139,chr1,197618165,197618188
chr1,155026735,155026761,chr1,155026859,155027009
chr1,51051261,51051411,chr1,51052657,51052684
chr1,66929672,66929822,chr1,66938574,66938605
chr1,36170258,36170408,chr1,36173379,36173529
chr1,37154464,37154484,chr1,37160640,37160753
chr1,26070185,26070250,chr1,26094938,26095016
chr1,54111220,54111241,chr1,54118271,54118421
chr1,37455744,37455764,chr1,37458107,37458257
chr1,40323449,40323599,chr1,40323708,40323754
chr1,173916981,173917022,chr1,173925728,173925878
chr1,227330448,227330524,chr1,227849776,227849926
chr1,161167155,161167177,chr1,161167207,161167357
chr1,234769179,234769215,chr1,234770211,234770350
chr1,26791825,26791975,chr1,26914291,26914316
chr1,84506395,84506545,chr1,84506615,84506656
chr1,54065202,54065234,chr1,54065726,54065876
chr1,173923254,173923304,chr1,173929836,173929986
chr1,114122996,114123017,chr1,114124807,114124957
chr1,183519571,183519607,chr1,183521261,183521355
chr1,235302823,235302973,chr1,235304899,235304953
chr1,154831261,154831411,chr1,154832286,154832436
chr1,211852944,211853089,chr1,212103389,212103539
chr1,99647309,99647354,chr1,99647558,99647708
chr1,228166359,228166380,chr1,228166424,228166574
chr1,10348047,10348104,chr1,10349509,10349545
chr1,66068123,66068273,chr1,66069754,66069904
chr1,206928527,206928677,chr1,206969345,206969380
chr1,210246570,210246720,chr1,210247750,210247896
chr1,1109749,1109775,chr1,1374671,1374753
chr1,44632427,44632577,chr1,44632658,44632677
chr1,46445707,46445857,chr1,46528123,46528153
chr1,205275679,205275802,chr1,205279664,205279694
chr1,157741080,157741103,chr1,207457014,207457157
chr1,54418546,54418693,chr1,54432563,54432711
chr1,184970243,184970276,chr1,184973513,184973577
chr1,11060017,11060065,chr1,11191584,11191732
chr1,2174722,2174750,chr1,2175707,2175857
chr1,219986167,219986317,chr1,220221798,220221818
chr1,227885995,227886145,chr1,227886710,227886731
chr1,222439787,222439937,chr1,222440146,222440193
chr1,112392116,112392266,chr1,112395763,112395913
chr1,213127645,213127670,chr1,213129225,213129375
chr1,235093907,235094026,chr1,235504180,235504201
chr1,180643726,180643866,chr1,180646382,180646515
chr1,84151859,84152009,chr1,84153408,84153444
chr1,16912924,16913074,chr1,24867268,24867318
chr1,89972922,89973072,chr1,89974581,89974602
chr1,29025113,29025227,chr1,29025513,29025637
chr1,3629745,3629890,chr1,3696174,3696226
chr1,77622217,77622367,chr1,77626171,77626321
chr1,87035638,87035666,chr1,87035693,87035843
chr1,6185958,6186008,chr1,6199712,6199743
chr1,58871589,58871736,chr1,58871736,58871793
chr1,25403339,25403489,chr1,25520434,25520584
chr1,185932507,185932528,chr1,185938598,185938748
chr1,11823062,11823198,chr1,11823198,11823219
chr1,31202056,31202206,chr1,31221372,31221397
chr1,62539821,62539971,chr1,62542665,62542691
chr1,210330399,210330549,chr1,210351906,210351951
chr1,248885205,248885256,chr1,248898140,248898290
chr1,213715427,213715474,chr1,213715519,213715669
chr1,224205018,224205132,chr1,224330089,224330111
chr1,77667235,77667296,chr1,77669534,77669673
chr1,211603798,211603835,chr1,211613208,211613235
chr1,69337130,69337170,chr1,69398501,69398651
chr1,246394318,246394468,chr1,246394721,246394759
chr1,65720399,65720549,chr1,65894815,65894899
chr1,87592277,87592417,chr1,87596697,87596847
chr1,224336216,224336366,chr1,225841679,225841783
chr1,167987062,167987190,chr1,167998719,167998761
chr1,166529068,166529218,chr1,166620942,166621009
chr1,93922623,93922773,chr1,93934060,93934210
chr1,47460937,47461087,chr1,47461334,47461357
chr1,231035043,231035193,chr1,231035412,231035447
chr1,38059371,38059447,chr1,38059630,38059665
chr1,51744817,51744837,chr1,51747355,51747505
chr1,159916310,159916460,chr1,159920298,159920339
chr1,225497746,225497896,chr1,225499865,225499909
chr1,28115934,28116084,chr1,28116136,28116209
chr1,15294790,15294940,chr1,15295179,15295206
chr1,205202513,205202663,chr1,205202935,205202979
chr1,46486985,46487031,chr1,46487085,46487235
chr1,192323117,192323138,chr1,193030535,193030685
chr1,22070119,22070269,chr1,22071476,22071512
chr1,50672631,50672781,chr1,50702253,50702283
chr1,226112562,226112587,chr1,226112616,226112766
chr1,236662673,236662823,chr1,236664698,236664848
chr1,229619772,229619819,chr1,230644076,230644113
chr1,15819051,15819201,chr1,15825420,15825570
chr1,202647875,202648025,chr1,202650931,202651081
chr1,165900327,165900348,chr1,165902375,165902405
chr1,116503117,116503267,chr1,116503751,116503776
chr1,174842477,174842514,chr1,174981484,174981635
chr1,219920703,219920738,chr1,219921529,219921679
chr1,93821830,93821972,chr1,93822161,93822231
chr1,116999629,116999779,chr1,116999937,116999967
chr1,85064007,85064157,chr1,86397869,86398019
chr1,245481320,245481378,chr1,245654813,245654963
chr1,93181273,93181423,chr1,93434748,93434898
chr1,172470855,172471005,chr1,172821844,172821878
chr1,58226698,58226848,chr1,58356130,58356280
chr1,113021885,113022035,chr1,113068506,113068656
chr1,218458157,218458307,chr1,218529006,218529146
chr1,109293078,109293148,chr1,109508114,109508154
chr1,192804244,192804394,chr1,192804515,192804536
chr1,206952211,206952361,chr1,207693461,207693611
chr1,67157353,67157447,chr1,67191983,67192131
chr1,145911512,145911662,chr1,145911864,145911885
chr1,226988578,226988622,chr1,226990788,226990822
chr1,183292137,183292287,chr1,183308916,183308957
chr1,155065271,155065332,chr1,155091535,155091565
chr1,54076902,54076957,chr1,54080686,54080836
chr1,150065472,150065622,chr1,150165033,150165183
chr1,235231493,235231643,chr1,235233115,235233265
chr1,14836333,14836375,chr1,14836375,14836404
chr1,117593102,117593252,chr1,117594348,117594498
chr1,174017365,174017420,chr1,174020196,174020217
chr1,227217755,227217777,chr1,227270745,227270889
chr1,32914958,32915108,chr1,37764368,37764398
chr1,155690795,155690945,chr1,155970640,155970678
chr1,227356850,227356923,chr1,227357657,227357809
chr1,1914070,1914113,chr1,1914113,1914259
chr1,246775792,246775817,chr1,246779406,246779556
chr1,26644529,26644668,chr1,28196891,28197041
chr1,2126665,2126815,chr1,2133544,2133571
chr1,156370912,156371062,chr1,156374452,156374479
chr1,161226684,161226717,chr1,161242464,161242614
chr1,200488646,200488796,chr1,200488834,200488938
chr1,2833597,2833747,chr1,2835398,2835453
chr1,25240187,25240207,chr1,25254355,25254495
chr1,235197831,235197878,chr1,235203021,235203171
chr1,39105344,39105429,chr1,39153529,39153679
chr1,46262808,46262958,chr1,46263023,46263045
chr1,10994765,10994799,chr1,10994798,10994946
chr1,10046578,10046628,chr1,10046844,10046994
chr1,212513671,212513821,chr1,212514161,212514227
chr1,207015717,207015748,chr1,207016132,207016282
chr1,182973436,182973586,chr1,182975060,182975210
chr1,162342528,162342566,chr1,162342747,162342897
chr1,191721141,191721291,chr1,192978177,192978215
chr1,12450614,12450764,chr1,12615701,12615851
chr1,111457276,111457328,chr1,111458431,111458548
chr1,206547451,206547601,chr1,206549075,206549226
chr1,109938438,109938477,chr1,109938485,109938635
chr1,93220248,93220363,chr1,93222735,93222820
chr1,220478697,220478847,chr1,220482724,220482830
chr1,230151692,230151839,chr1,230160782,230160819
chr1,85159967,85159996,chr1,85250367,85250517
chr1,213168993,213169143,chr1,213325087,213325108
chr1,109187995,109188063,chr1,109188081,109188231
chr1,207278259,207278409,chr1,207397890,207398040
chr1,173772705,173772855,chr1,173776508,173776658
chr1,116382964,116382997,chr1,116463318,116463460
chr1,117067941,117067971,chr1,117071630,117071776
chr1,113812937,113813087,chr1,113813633,113813653
chr1,6408207,6408357,chr1,6416561,6416602
chr1,33644499,33644572,chr1,33646391,33646416
chr1,197693416,197693436,chr1,197693686,197693836
chr1,70138997,70139147,chr1,70152951,70152970
chr1,55323188,55323216,chr1,55323768,55323918
chr1,212148323,212148357,chr1,212151912,212152062
chr1,165572247,165572397,chr1,165703363,165703513
chr1,183014840,183014990,chr1,183015185,183015210
chr1,910844,910869,chr1,910869,911004
chr1,25215506,25215656,chr1,25247878,25248028
chr1,35268593,35268638,chr1,35271484,35271634
chr1,225387475,225387582,chr1,225387567,225387689
chr1,7975509,7975545,chr1,7977644,7977794
chr1,39214974,39215124,chr1,39215292,39215325
chr1,198550750,198550900,chr1,198552416,198552459
chr1,206786737,206786771,chr1,206808062,206808212
chr1,193208855,193209005,chr1,193211966,193212116
chr1,155195180,155195212,chr1,155243510,155243544
chr1,193140524,193140674,chr1,193231272,193231422
chr1,59423847,59423902,chr1,59424679,59424708
chr1,234841850,234842000,chr1,234849371,234849491
chr1,195080115,195080265,chr1,195080283,195080314
chr1,113234616,113234766,chr1,113234812,113234852
chr1,160075517,160075667,chr1,160078483,160078512
chr1,70294054,70294194,chr1,70295754,70295904
chr1,226152740,226152890,chr1,226153095,226153128
chr1,53358241,53358391,chr1,53378534,53378684
chr1,219790088,219790238,chr1,219814159,219814307
chr1,16146736,16146886,chr1,16146947,16147039
chr1,58731915,58731942,chr1,58731985,58732026
chr1,219926270,219926420,chr1,219955017,219955167
chr1,117377157,117377307,chr1,117389313,117389379
chr1,50936910,50937060,chr1,50938579,50938613
chr1,112890003,112890129,chr1,112890049,112890178
chr1,78091677,78091817,chr1,80988047,80988092
chr1,18457862,18457896,chr1,18457974,18458124
chr1,45978719,45978869,chr1,45982475,45982515
chr1,37946865,37946987,chr1,37946970,37947096
chr1,186855459,186855585,chr1,186855933,186856063
chr1,45659994,45660066,chr1,45679101,45679250
chr1,109149483,109149519,chr1,109157134,109157154
chr1,21266500,21266650,chr1,21286480,21286630
chr1,999524,999674,chr1,1064274,1064294
chr1,209714810,209714960,chr1,209718260,209718410
chr1,71716678,71716828,chr1,80467698,80467848
chr1,109559169,109559319,chr1,109559362,109559406
chr1,86871889,86871935,chr1,86874476,86874534
chr1,90025691,90025827,chr1,90034918,90034939
chr1,37718416,37718438,chr1,37734517,37734667
chr1,208357148,208357298,chr1,208357376,208357398
chr1,179882313,179882463,chr1,180154701,180154774
chr1,42788529,42788679,chr1,42879986,42880125
chr1,89551739,89551889,chr1,89567454,89567482
chr1,159898008,159898158,chr1,159898934,159898968
chr1,151335475,151335625,chr1,151459646,151459796
chr1,20715168,20715318,chr1,174726661,174726716
chr1,6199711,6199743,chr1,6451251,6451401
chr1,2171572,2171722,chr1,2174245,2174288
chr1,167247094,167247244,chr1,167247492,167247527
chr1,6819435,6819458,chr1,6819508,6819658
chr1,58609622,58609662,chr1,58619890,58620040
chr1,52661522,52661545,chr1,52842243,52842393
chr1,40267626,40267776,chr1,40280785,40280824
chr1,115422680,115422830,chr1,115423276,115423302
chr1,26723761,26723911,chr1,26782175,26782325
chr1,206631185,206631221,chr1,206651335,206651485
chr1,192452418,192452465,chr1,192463000,192463150
chr1,51350980,51351130,chr1,51353325,51353379
chr1,13874399,13874549,chr1,13876420,13876570
chr1,48664409,48664559,chr1,178412312,178412399
chr1,67924695,67924845,chr1,67924873,67924923
chr1,29259988,29260031,chr1,29335017,29335167
chr1,235315332,235315369,chr1,236410042,236410192
