chrom1,start1,end1,chrom2,start2,end2
chr1,225830603,225830753,chr1,225876951,225876994
chr1,58789507,58789536,chr1,58885479,58885587
chr1,67278530,67278680,chr1,67279364,67279387
chr1,228726994,228727025,chr1,228727619,228727769
chr1,8177594,8177632,chr1,8179359,8179451
chr1,245399699,245399839,chr1,245489634,245489784
chr1,201639863,201640013,chr1,201648341,201648491
chr1,61820732,61820825,chr1,61821629,61821651
chr1,62748047,62748068,chr1,62767499,62767649
chr1,240377673,240377708,chr1,240423947,240423980
chr1,184570719,184570869,chr1,184572402,184572552
chr1,157776455,157776605,chr1,157779007,157779046
chr1,226774033,226774178,chr1,228290139,228290289
chr1,99916631,99916657,chr1,99916818,99916968
chr1,45447528,45447570,chr1,45460002,45460152
chr1,207499249,207499399,chr1,207501547,207501697
chr1,203658268,203658310,chr1,203658788,203658938
chr1,165793916,165794066,chr1,166358458,166358494
chr1,226684417,226684547,chr1,227922366,227922391
chr1,17819895,17820019,chr1,17819947,17820077
chr1,213004322,213004472,chr1,213041584,213041638
chr1,150281475,150281499,chr1,150281858,150282008
chr1,228669194,228669344,chr1,228673092,228673242
chr1,201032627,201032777,chr1,201033511,201033661
chr1,247440522,247440672,chr1,247538523,247538670
chr1,112671999,112672149,chr1,112672422,112672447
chr1,203899700,203899723,chr1,203900321,203900364
chr1,14726541,14726583,chr1,14726606,14726745
chr1,109551242,109551382,chr1,109613014,109613164
chr1,191967136,191967286,chr1,191967443,191967467
chr1,11560494,11560644,chr1,11562507,11562657
chr1,87130269,87130329,chr1,87130938,87131088
chr1,202155033,202155056,chr1,202203816,202203886
chr1,64012898,64013048,chr1,64061966,64062002
chr1,180513474,180513624,chr1,180533732,180533882
chr1,65305100,65305250,chr1,65309555,65309705
chr1,35193179,35193214,chr1,35193230,35193295
chr1,50661104,50661141,chr1,50661341,50661491
chr1,54885559,54885709,chr1,54886942,54887040
chr1,13731714,13731760,chr1,13732220,13732370
chr1,226354116,226354266,chr1,226360863,226361013
chr1,28366856,28367006,chr1,28369058,28369110
chr1,22667785,22667935,chr1,22668426,22668448
chr1,109818155,109818305,chr1,109818706,109818777
chr1,40096208,40096358,chr1,40232758,40232807
chr1,162815272,162815422,chr1,162815445,162815507
chr1,231811248,231811296,chr1,231990971,231991121
chr1,175871863,175871884,chr1,175871926,175872076
chr1,52709872,52710022,chr1,52723186,52723336
chr1,91986123,91986173,chr1,91986618,91986766
chr1,15231581,15231625,chr1,15233164,15233314
chr1,200477284,200477433,chr1,201387142,201387292
chr1,241537148,241537298,chr1,241754050,241754091
chr1,109042127,109042173,chr1,109043737,109043765
chr1,222418337,222418358,chr1,222418358,222418377
chr1,168605585,168605607,chr1,168606034,168606184
chr1,22779498,22779648,chr1,24869094,24869234
chr1,9387123,9387258,chr1,9387258,9387322
chr1,14791328,14791478,chr1,14793017,14793153
chr1,206753240,206753344,chr1,207023588,207023722
chr1,86758347,86758497,chr1,86758936,86758962
chr1,87000875,87001006,chr1,87001006,87001026
chr1,236686330,236686366,chr1,241614358,241614388
chr1,85049146,85049296,chr1,85049654,85049709
chr1,8765246,8765396,chr1,8767419,8767457
chr1,22953905,22954055,chr1,22959314,22959349
chr1,197434588,197434738,chr1,199068533,199068683
chr1,179074678,179074828,chr1,179081594,179081626
chr1,205745776,205745833,chr1,205748690,205748840
chr1,234401246,234401351,chr1,234406116,234406266
chr1,41180230,41180380,chr1,41983470,41983617
chr1,36127657,36127807,chr1,36129213,36129363
chr1,224702194,224702223,chr1,224854145,224854295
chr1,205698240,205698389,chr1,205702715,205702751
chr1,46327378,46327528,chr1,46603484,46603543
chr1,6857095,6857151,chr1,6867365,6867515
chr1,79817765,79817793,chr1,79821452,79821590
chr1,28798598,28798640,chr1,28798811,28798961
chr1,247316565,247316715,chr1,247316815,247316848
chr1,209877338,209877421,chr1,209877983,209878133
chr1,155812198,155812220,chr1,155812260,155812410
chr1,224459771,224459892,chr1,224459825,224459947
chr1,147225612,147225665,chr1,147672162,147672226
chr1,192722855,192723005,chr1,196896844,196896879
chr1,7532214,7532364,chr1,7558185,7558215
chr1,197364529,197364679,chr1,197421611,197421645
chr1,113650450,113650491,chr1,113656763,113656913
chr1,161122909,161122959,chr1,161127834,161127916
chr1,246567477,246567627,chr1,246568969,246569098
chr1,31195176,31195220,chr1,34117243,34117366
chr1,160812196,160812346,chr1,160812582,160812606
chr1,168134975,168135001,chr1,168177305,168177455
chr1,225602298,225602319,chr1,228259397,228259547
chr1,156749154,156749304,chr1,156749452,156749495
chr1,101154117,101154149,chr1,101154149,101154172
chr1,161543956,161544106,chr1,161703562,161703650
chr1,64550874,64551024,chr1,65153249,65153396
chr1,61456595,61456745,chr1,61473665,61473815
chr1,203780856,203780881,chr1,203781108,203781259
chr1,169232853,169232981,chr1,169232920,169233049
chr1,51490830,51490858,chr1,51492424,51492574
chr1,200618589,200618609,chr1,202097763,202097913
chr1,221543912,221543939,chr1,221660505,221660655
chr1,114123133,114123283,chr1,114138287,114138328
chr1,226878520,226878575,chr1,228369244,228369301
chr1,180849421,180849571,chr1,181022821,181022856
chr1,70858094,70858230,chr1,70863225,70863375
chr1,57230429,57230579,chr1,57338258,57338405
chr1,226260526,226260553,chr1,226260553,226260656
chr1,180536378,180536399,chr1,180584939,180585089
chr1,226732886,226732919,chr1,229393075,229393192
chr1,156495420,156495570,chr1,156626704,156626726
chr1,196589986,196590020,chr1,196590289,196590439
chr1,200269384,200269417,chr1,200491939,200492089
chr1,52379222,52379374,chr1,52438159,52438302
chr1,187104028,187104178,chr1,187104190,187104221
chr1,173478377,173478429,chr1,173508793,173508943
chr1,96704559,96704709,chr1,96705305,96705344
chr1,231460811,231460832,chr1,231603785,231603935
chr1,207464619,207464769,chr1,210370689,210370839
chr1,201565734,201565884,chr1,201566760,201566910
chr1,21681033,21681094,chr1,191951858,191952006
chr1,171837269,171837292,chr1,171921356,171921506
chr1,246141123,246141273,chr1,246304214,246304235
chr1,63098280,63098430,chr1,67403468,67403509
chr1,21444169,21444304,chr1,21454126,21454251
chr1,169206878,169206933,chr1,179680020,179680170
chr1,213419894,213420044,chr1,213421791,213421933
chr1,95682746,95682793,chr1,96472429,96472568
chr1,182115813,182115960,chr1,182115982,182116014
chr1,20908369,20908519,chr1,20952047,20952077
chr1,28505147,28505297,chr1,28505910,28506026
chr1,199794283,199794433,chr1,199795391,199795541
chr1,103986989,103987022,chr1,110916943,110916998
chr1,214260374,214260398,chr1,214357897,214358047
chr1,70012308,70012420,chr1,71000754,71000904
chr1,73474006,73474156,chr1,73474562,73474620
chr1,172533179,172533201,chr1,172533458,172533608
chr1,175888973,175889015,chr1,175889436,175889586
chr1,206003089,206003127,chr1,206005255,206005405
chr1,63434667,63434817,chr1,64158727,64158759
chr1,150532474,150532624,chr1,150579877,150579909
chr1,180576606,180576756,chr1,181129189,181129210
chr1,117309365,117309515,chr1,117443096,117443246
chr1,222011204,222011354,chr1,222012426,222012477
chr1,112871878,112872028,chr1,112878392,112878445
chr1,76133183,76133333,chr1,77749517,77749667
chr1,166669507,166669657,chr1,166673734,166673884
chr1,94639779,94639914,chr1,94643710,94643860
chr1,234518228,234518378,chr1,234523058,234523208
chr1,179220144,179220177,chr1,179831083,179831131
chr1,219873670,219873820,chr1,219876888,219876942
chr1,7961015,7961165,chr1,7961572,7961632
chr1,165321662,165321812,chr1,165598193,165598241
chr1,109100094,109100160,chr1,109283612,109283759
chr1,99326671,99326821,chr1,99685826,99685919
chr1,35142698,35142848,chr1,35142849,35142935
chr1,38879456,38879606,chr1,38990833,38990855
chr1,51906006,51906068,chr1,51907674,51907808
chr1,31300104,31300254,chr1,31304275,31304414
chr1,156511768,156511918,chr1,156531861,156532011
chr1,116854067,116854093,chr1,116854424,116854574
chr1,16430695,16430743,chr1,16430880,16431030
chr1,212030475,212030625,chr1,212031359,212031383
chr1,220757669,220757718,chr1,221109266,221109416
chr1,220595716,220595866,chr1,220595889,220595928
chr1,35691418,35691553,chr1,35693543,35693693
chr1,92607271,92607417,chr1,92608624,92608773
chr1,195830389,195830539,chr1,195830652,195830687
chr1,110352114,110352264,chr1,110359363,110359397
chr1,84844288,84844438,chr1,84844936,84845066
chr1,168435377,168435466,chr1,168454319,168454469
chr1,15432983,15433016,chr1,15765946,15766014
chr1,99304462,99304612,chr1,99525635,99525785
chr1,184030316,184030343,chr1,184031217,184031367
chr1,59239237,59239387,chr1,59240557,59240596
chr1,38246581,38246608,chr1,38290254,38290404
chr1,153537164,153537314,chr1,154405994,154406130
chr1,70373621,70373771,chr1,70433384,70433424
chr1,93360524,93360674,chr1,93363727,93363877
chr1,161126871,161126896,chr1,161390320,161390470
chr1,87005065,87005094,chr1,87022976,87023126
chr1,66925737,66925851,chr1,67661792,67661817
chr1,219336401,219336472,chr1,235056940,235057090
chr1,203645479,203645523,chr1,203690383,203690451
chr1,58899526,58899676,chr1,61447385,61447535
chr1,230481915,230481941,chr1,230482989,230483139
chr1,167766678,167766726,chr1,167766726,167766853
chr1,229970581,229970731,chr1,229996762,229996845
chr1,102917548,102917594,chr1,103516641,103516791
chr1,209377081,209377224,chr1,209378254,209378273
chr1,226704380,226704402,chr1,226706618,226706726
chr1,240606566,240606592,chr1,244319669,244319780
chr1,231358790,231358940,chr1,231613627,231613777
chr1,33140262,33140324,chr1,33142026,33142176
chr1,43376144,43376291,chr1,43382655,43382805
chr1,39405379,39405529,chr1,39408998,39409148
chr1,8874422,8874569,chr1,8938389,8938433
chr1,235288665,235288815,chr1,235289050,235289078
chr1,76434269,76434419,chr1,77114663,77114706
chr1,9439096,9439246,chr1,9449516,9449666
chr1,11793072,11793111,chr1,11796699,11796741
chr1,113450937,113451087,chr1,247616396,247616546
chr1,44516041,44516191,chr1,44546487,44546637
chr1,112658219,112658369,chr1,174178633,174178783
chr1,15342125,15342146,chr1,15342195,15342271
chr1,212651018,212651168,chr1,212653027,212653049
chr1,205224081,205224140,chr1,214103594,214103618
chr1,28886468,28886618,chr1,28904166,28904212
chr1,27417547,27417697,chr1,27419199,27419349
chr1,246226533,246226571,chr1,246372799,246372949
chr1,203144710,203144860,chr1,203144982,203145043
chr1,206925469,206925537,chr1,206926582,206926723
chr1,85179426,85179576,chr1,85180888,85180915
chr1,167498016,167498056,chr1,167498323,167498473
chr1,111498527,111498556,chr1,111703408,111703444
chr1,63393946,63394096,chr1,63394703,63394724
chr1,206848159,206848188,chr1,206880315,206880465
chr1,1421935,1422086,chr1,1427204,1427269
chr1,197765318,197765351,chr1,197787748,197787790
chr1,28255857,28256007,chr1,28266308,28266458
chr1,28671104,28671152,chr1,28752556,28752706
chr1,31938826,31938962,chr1,33246061,33246211
chr1,93703455,93703606,chr1,93703884,93703935
chr1,108712480,108712630,chr1,108728640,108728670
chr1,151944476,151944522,chr1,161812968,161813118
chr1,32706133,32706168,chr1,32707304,32707400
chr1,222455244,222455394,chr1,223143158,223143183
chr1,24804322,24804362,chr1,24848470,24848543
chr1,40809234,40809268,chr1,63982018,63982168
chr1,12016490,12016558,chr1,12154736,12154886
chr1,89634375,89634525,chr1,90428715,90428865
chr1,6133790,6133940,chr1,9592968,9593003
chr1,37743610,37743758,chr1,37883709,37883729
chr1,201627879,201628029,chr1,201628254,201628296
chr1,6150044,6150074,chr1,6495379,6495400
chr1,188208869,188208902,chr1,188212356,188212386
chr1,220888621,220888675,chr1,220915128,220915181
chr1,204721166,204721187,chr1,204722000,204722150
chr1,188936237,188936360,chr1,192065888,192065918
chr1,200618068,200618092,chr1,200618100,200618250
chr1,36253831,36253981,chr1,38534773,38534822
chr1,230982184,230982334,chr1,230983624,230983663
chr1,37931935,37932085,chr1,37932188,37932212
chr1,10492242,10492392,chr1,34928250,34928400
chr1,15949700,15949725,chr1,16003775,16003925
chr1,224823271,224823387,chr1,224823341,224823472
chr1,86314482,86314632,chr1,86315240,86315265
chr1,23052724,23052874,chr1,23691210,23691357
chr1,112800769,112800809,chr1,112804278,112804408
chr1,230861111,230861211,chr1,230876056,230876201
chr1,40120507,40120527,chr1,40135885,40136035
chr1,244748276,244748426,chr1,245324663,245324687
chr1,236847772,236847801,chr1,237013329,237013376
chr1,37642092,37642242,chr1,206612492,206612606
chr1,14918735,14918763,chr1,84026693,84026843
chr1,153217477,153217506,chr1,153348030,153348180
chr1,94432079,94432229,chr1,94432455,94432475
chr1,117612721,117612750,chr1,117794900,117795050
chr1,51667436,51667568,chr1,97885114,97885143
chr1,174143162,174143233,chr1,174271916,174272066
chr1,70678834,70678855,chr1,70681146,70681296
chr1,155917936,155918003,chr1,155918243,155918393
chr1,70022178,70022323,chr1,70030374,70030524
chr1,64231688,64231762,chr1,64263684,64263707
chr1,246069063,246069110,chr1,246083179,246083329
chr1,246067060,246067123,chr1,246118850,246118895
chr1,166822298,166822331,chr1,167749892,167750042
chr1,35768683,35768833,chr1,35768845,35768866
chr1,15660289,15660439,chr1,15664054,15664204
chr1,231092103,231092184,chr1,231160441,231160475
chr1,53052990,53053037,chr1,53353602,53353752
chr1,116417462,116417612,chr1,116418554,116418577
chr1,26980109,26980134,chr1,27279803,27279944
chr1,21076641,21076791,chr1,21077873,21078020
chr1,240325406,240325556,chr1,244819557,244819707
chr1,180888461,180888505,chr1,180888725,180888875
chr1,180537005,180537155,chr1,180539301,180539323
chr1,58547842,58547864,chr1,58549631,58549781
chr1,58784063,58784123,chr1,65056310,65056460
chr1,35202007,35202157,chr1,35258400,35258446
chr1,108475342,108475492,chr1,110810987,110811137
chr1,117047002,117047024,chr1,117047235,117047383
chr1,22662463,22662613,chr1,22704676,22704826
chr1,227450671,227450715,chr1,227474142,227474292
chr1,230150312,230150462,chr1,230159655,230159689
chr1,27562650,27562701,chr1,27564666,27564816
chr1,203588969,203589119,chr1,203600083,203600233
chr1,6774737,6774887,chr1,6779236,6779386
chr1,233736252,233736404,chr1,234581599,234581621
chr1,61180360,61180510,chr1,62414171,62414208
chr1,8122493,8122518,chr1,8414792,8414942
chr1,182827891,182828041,chr1,182828082,182828123
chr1,175201198,175201269,chr1,175204525,175204675
chr1,156066080,156066230,chr1,156066473,156066524
chr1,176495339,176495482,chr1,178667342,178667492
chr1,182655022,182655172,chr1,182708864,182708887
chr1,234822084,234822116,chr1,234917629,234917672
chr1,46044628,46044703,chr1,46046297,46046447
chr1,227891843,227891873,chr1,227891998,227892148
chr1,31304162,31304192,chr1,31306057,31306207
chr1,35273853,35274003,chr1,35275370,35275520
chr1,40808550,40808700,chr1,40808855,40808895
chr1,157397001,157397151,chr1,157398051,157398201
chr1,107108916,107108939,chr1,107109540,107109690
chr1,223888102,223888245,chr1,223888626,223888762
chr1,43846990,43847075,chr1,45615606,45615628
chr1,193152096,193152126,chr1,193152176,193152326
chr1,182965399,182965549,chr1,184496555,184496688
chr1,86862421,86862571,chr1,86863714,86863864
chr1,228345536,228345555,chr1,228346579,228346729
chr1,188579809,188579959,chr1,188579934,188579981
chr1,28493212,28493353,chr1,28501104,28501195
chr1,57443790,57443940,chr1,66371405,66371555
chr1,157872691,157872717,chr1,157886447,157886597
chr1,27805910,27806060,chr1,27924259,27924280
chr1,206439328,206439387,chr1,206444861,206445011
chr1,24696793,24696944,chr1,24848431,24848470
chr1,54279227,54279377,chr1,64979934,64979963
chr1,225493728,225493878,chr1,225886456,225886491
chr1,108329578,108329740,chr1,108330146,108330175
chr1,215057017,215057151,chr1,215057884,215057911
chr1,95788055,95788120,chr1,102875810,102875960
chr1,168787933,168788083,chr1,205240654,205240804
chr1,211814520,211814670,chr1,223999742,223999892
chr1,64987070,64987128,chr1,64987322,64987468
chr1,200119037,200119061,chr1,200119239,200119301
chr1,65570514,65570664,chr1,65574530,65574590
chr1,71753523,71753673,chr1,71754372,71754401
chr1,29290023,29290112,chr1,29290335,29290485
chr1,33733266,33733416,chr1,33733456,33733489
chr1,112103097,112103115,chr1,112103158,112103308
chr1,177096277,177096320,chr1,177110257,177110407
chr1,157174769,157174919,chr1,157393018,157393169
chr1,23956601,23956675,chr1,27209448,27209598
chr1,229199157,229199187,chr1,229199233,229199328
chr1,204827110,204827136,chr1,205006951,205007104
chr1,227111938,227111959,chr1,227115118,227115268
chr1,220580115,220580265,chr1,220641813,220641851
chr1,175182272,175182323,chr1,175642656,175642806
chr1,41253735,41253885,chr1,41268329,41268420
chr1,185157138,185157160,chr1,185221358,185221414
chr1,26575633,26575783,chr1,26581327,26581362
chr1,185047697,185047847,chr1,185049366,185049404
chr1,17443318,17443468,chr1,17445150,17445191
chr1,51793099,51793249,chr1,51838602,51838751
chr1,173330981,173331131,chr1,173331854,173331909
chr1,84149337,84149470,chr1,84149752,84149862
chr1,220532303,220532349,chr1,222934066,222934216
chr1,30232267,30232417,chr1,37131048,37131178
chr1,28152608,28152758,chr1,28152799,28152820
chr1,227007190,227007266,chr1,227008152,227008302
chr1,192908228,192908378,chr1,192964827,192964938
chr1,108692492,108692541,chr1,110663255,110663405
chr1,220235069,220235219,chr1,220236282,220236432
chr1,77842994,77843028,chr1,77844744,77844894
chr1,183530521,183530553,chr1,183561584,183561684
chr1,179127990,179128109,chr1,179255901,179256051
chr1,185613084,185613172,chr1,185719151,185719234
chr1,15210367,15210464,chr1,15216625,15216775
chr1,229995755,229995905,chr1,229995911,229995933
chr1,213131027,213131177,chr1,213265434,213265474
chr1,86657972,86657998,chr1,86695455,86695605
chr1,202154893,202155016,chr1,202171158,202171201
chr1,111844931,111844962,chr1,113546114,113546203
chr1,201525060,201525210,chr1,201531334,201531354
chr1,233807565,233807610,chr1,233808361,233808511
chr1,207626202,207626232,chr1,207742726,207742876
chr1,65238584,65238613,chr1,65470551,65470701
chr1,11098542,11098690,chr1,11478818,11478845
chr1,197811542,197811692,chr1,197813265,197813323
chr1,165402214,165402364,chr1,165405218,165405244
chr1,75764273,75764313,chr1,75764313,75764463
chr1,244468027,244468171,chr1,244471747,244471769
chr1,40315392,40315426,chr1,40315426,40315462
chr1,46559227,46559377,chr1,226083583,226083608
chr1,40691556,40691635,chr1,40691635,40691704
chr1,236711874,236711903,chr1,236877903,236877932
chr1,244035881,244035960,chr1,244038086,244038117
chr1,200139227,200139377,chr1,200176402,200176422
chr1,203549810,203549960,chr1,203798050,203798096
chr1,167084575,167084613,chr1,167169534,167169684
chr1,113100024,113100050,chr1,113244382,113244532
chr1,183358582,183358604,chr1,183408374,183408524
chr1,1441128,1441260,chr1,1441265,1441295
chr1,43992685,43992707,chr1,43992837,43992919
chr1,185541121,185541271,chr1,186238821,186238855
chr1,212301351,212301501,chr1,212302179,212302214
chr1,181500377,181500527,chr1,181522227,181522292
chr1,47365141,47365265,chr1,47365193,47365325
chr1,113883839,113883910,chr1,113884678,113884829
chr1,8542427,8542511,chr1,8616923,8617073
chr1,198539403,198539548,chr1,198539909,198539938
chr1,77156541,77156569,chr1,77845041,77845191
chr1,100246369,100246519,chr1,100472265,100472415
chr1,151402371,151402521,chr1,151403148,151403173
chr1,40036328,40036478,chr1,40054577,40054595
chr1,38420241,38420387,chr1,38421829,38421847
chr1,167629838,167629988,chr1,167630923,167631073
chr1,16179951,16180101,chr1,16183819,16183844
chr1,193105407,193105438,chr1,193111603,193111753
chr1,202163000,202163026,chr1,202164752,202164776
chr1,211619571,211619621,chr1,211647841,211647970
chr1,160833481,160833512,chr1,161127444,161127594
chr1,157780323,157780345,chr1,157780763,157780913
chr1,85085397,85085547,chr1,85085622,85085671
chr1,106223229,106223248,chr1,106224166,106224316
chr1,220650842,220650876,chr1,220687759,220687909
chr1,52614302,52614350,chr1,52667499,52667550
chr1,94658390,94658540,chr1,94853681,94853727
chr1,68008012,68008162,chr1,68009077,68009227
chr1,37074111,37074177,chr1,226433035,226433185
chr1,247371088,247371238,chr1,247371346,247371382
chr1,145691295,145691353,chr1,152446076,152446226
chr1,202092516,202092665,chr1,202108304,202108454
chr1,38292289,38292371,chr1,38292497,38292647
chr1,247749164,247749314,chr1,247760263,247760413
chr1,101205275,101205425,chr1,101217381,101217408
chr1,162975254,162975404,chr1,163306201,163306351
