chrom1,start1,end1,chrom2,start2,end2
chr3,85979197,85979224,chr3,86010946,86011096
chr3,116340984,116341130,chr3,116398936,116398987
chr3,92784325,92784346,chr3,122460686,122460836
chr3,95160456,95160606,chr3,95584795,95584914
chr3,63655648,63655798,chr3,156367258,156367396
chr3,101068791,101068829,chr3,101068829,101068972
chr3,105416305,105416338,chr3,105576043,105576175
chr3,100251693,100251843,chr3,100254053,100254203
chr3,25840134,25840163,chr3,25841125,25841275
chr3,51554537,51554678,chr3,51555726,51555833
chr3,70114695,70114753,chr3,70119947,70119982
chr3,51597957,51598090,chr3,52578457,52578551
chr3,54607319,54607449,chr3,76307442,76307532
chr3,115496727,115496869,chr3,115497690,115497826
chr3,47887038,47887110,chr3,148559863,148559889
chr3,27369390,27369502,chr3,27444694,27444844
chr3,92181457,92181518,chr3,92184224,92184245
chr3,72501297,72501329,chr3,112804905,112805038
chr3,41229957,41230107,chr3,41230851,41230956
chr3,29165018,29165121,chr3,49333478,49333515
chr3,131224130,131224280,chr3,131225251,131225401
chr3,102158891,102159041,chr3,102160590,102160613
chr3,79948539,79948605,chr3,79950150,79950180
chr3,109388691,109388841,chr3,109388850,109388876
chr3,82801023,82801173,chr3,82852199,82852231
chr3,8987100,8987157,chr3,102166808,102166958
chr3,44923507,44923528,chr3,50893226,50893320
chr3,117724203,117724353,chr3,138489413,138489438
chr3,98992880,98993030,chr3,98996868,98996903
chr3,29578772,29578794,chr3,41741328,41741478
chr3,20553366,20553497,chr3,20554580,20554730
chr3,69198992,69199012,chr3,69199261,69199411
chr3,31166793,31166871,chr3,106476640,106476790
chr3,12335388,12335443,chr3,59724840,59724915
chr3,68759646,68759796,chr3,68759829,68759852
chr3,131122816,131122847,chr3,131122940,131123090
chr3,89391350,89391500,chr3,89831415,89831444
chr3,89242266,89242416,chr3,89245845,89245878
chr3,121855353,121855408,chr3,121870608,121870672
chr3,21084226,21084376,chr3,21749745,21749895
chr3,127196448,127196538,chr3,127201651,127201686
chr3,84343532,84343550,chr3,84453160,84453180
chr3,37919224,37919276,chr3,37944975,37945125
chr3,75918369,75918466,chr3,79364536,79364569
chr3,131331630,131331668,chr3,149004250,149004400
chr3,34253845,34253995,chr3,157721094,157721225
chr3,150945558,150945619,chr3,151324506,151324525
chr3,83842579,83842614,chr3,83845228,83845276
chr3,8744357,8744418,chr3,8744978,8745010
chr3,11152828,11152886,chr3,16401799,16401949
chr3,52198503,52198529,chr3,52198577,52198727
chr3,69655251,69655377,chr3,98374613,98374763
chr3,128798994,128799118,chr3,128801084,128801217
chr3,104191044,104191082,chr3,104323368,104323518
chr3,117248790,117248940,chr3,117434483,117434621
chr3,34342576,34342726,chr3,34346377,34346527
chr3,106766612,106766762,chr3,107271234,107271321
chr3,10268534,10268684,chr3,56038684,56038834
chr3,153461231,153461303,chr3,153480023,153480114
chr3,18128843,18128993,chr3,18131721,18131751
chr3,80478322,80478435,chr3,86909529,86909578
chr3,31040656,31040806,chr3,78736307,78736398
chr3,123385879,123385924,chr3,123780754,123780839
chr3,98017556,98017706,chr3,100163903,100164053
chr3,19910363,19910457,chr3,20001489,20001639
chr3,113908460,113908586,chr3,155998665,155998817
chr3,21611691,21611735,chr3,25110355,25110505
chr3,62167391,62167433,chr3,85164909,85164956
chr3,40728240,40728272,chr3,40742123,40742153
chr3,38661856,38661880,chr3,38723468,38723618
chr3,52045415,52045463,chr3,97966310,97966335
chr3,129819786,129819837,chr3,129990251,129990330
chr3,65958622,65958743,chr3,145648674,145648824
chr3,69238600,69238645,chr3,72361471,72361621
chr3,4462924,4463074,chr3,4491446,4491596
chr3,5210105,5210255,chr3,5213560,5213710
chr3,153632781,153632808,chr3,153635254,153635404
chr3,89843310,89843360,chr3,89855196,89855346
chr3,8454653,8454803,chr3,61557778,61557928
chr3,30519316,30519359,chr3,30526804,30526954
chr3,111675125,111675207,chr3,130560950,130561100
chr3,146414465,146414505,chr3,146419197,146419323
chr3,111610054,111610096,chr3,141493200,141493220
chr3,52983498,52983648,chr3,52983867,52983910
chr3,117331283,117331433,chr3,117331688,117331712
chr3,126639777,126639824,chr3,126653622,126653772
chr3,21465193,21465237,chr3,23937229,23937248
chr3,123106932,123107019,chr3,123107849,123107891
chr3,138443801,138443951,chr3,138444053,138444103
chr3,69334354,69334411,chr3,69339831,69339981
chr3,13499219,13499369,chr3,13679813,13679963
chr3,32575716,32575866,chr3,32651767,32651917
chr3,119702939,119703035,chr3,125569887,125569921
chr3,19423405,19423441,chr3,23588169,23588235
chr3,144976322,144976472,chr3,146709512,146709623
chr3,77045507,77045536,chr3,77890266,77890416
chr3,123722719,123722823,chr3,127363752,127363778
chr3,119723177,119723293,chr3,119723239,119723351
chr3,131347715,131347737,chr3,131347932,131348082
chr3,14187796,14187880,chr3,70453823,70453973
chr3,108359624,108359774,chr3,108383700,108383818
chr3,142796468,142796618,chr3,142796657,142796677
chr3,30363182,30363261,chr3,30368833,30368983
chr3,131674843,131674876,chr3,131676346,131676372
chr3,5089338,5089488,chr3,5162796,5162942
chr3,104413584,104413689,chr3,104681063,104681130
chr3,137294351,137294501,chr3,137365758,137365810
chr3,97888013,97888037,chr3,98121566,98121716
chr3,133314339,133314476,chr3,133543318,133543468
chr3,97141939,97142025,chr3,97142091,97142135
chr3,66735473,66735507,chr3,133034436,133034532
chr3,58985336,58985363,chr3,60320923,60321073
chr3,147693932,147694053,chr3,147694093,147694222
chr3,102996168,102996187,chr3,102996892,102996978
chr3,76018696,76018777,chr3,79203608,79203758
chr3,114837588,114837738,chr3,114837942,114837967
chr3,115689562,115689602,chr3,115713079,115713229
chr3,80738129,80738186,chr3,80770338,80770379
chr3,131064531,131064585,chr3,131064585,131064708
chr3,109623240,109623390,chr3,109718428,109718498
chr3,70082460,70082482,chr3,132035786,132035936
chr3,137369692,137369747,chr3,144642216,144642366
chr3,22219258,22219294,chr3,49260560,49260585
chr3,94465348,94465395,chr3,107871180,107871330
chr3,41841972,41842122,chr3,123893869,123893971
chr3,84611479,84611534,chr3,86303436,86303586
chr3,80293861,80294011,chr3,80302629,80302699
chr3,46981075,46981123,chr3,79791899,79791929
chr3,142311220,142311269,chr3,142389827,142389977
chr3,87562610,87562630,chr3,107120163,107120315
chr3,95732531,95732559,chr3,95739292,95739323
chr3,5036160,5036295,chr3,72252080,72252127
chr3,7930278,7930329,chr3,11149345,11149395
chr3,35909127,35909210,chr3,36064692,36064785
chr3,47301294,47301444,chr3,47653780,47653865
chr3,76625000,76625150,chr3,76634325,76634347
chr3,70525606,70525660,chr3,148989087,148989237
chr3,125770852,125770893,chr3,126411144,126411294
chr3,11062224,11062374,chr3,67871364,67871395
chr3,46678017,46678054,chr3,46678090,46678240
chr3,140646144,140646244,chr3,140663020,140663171
chr3,22422862,22423013,chr3,22426671,22426808
chr3,129308631,129308665,chr3,129421895,129422045
chr3,74376999,74377021,chr3,74384195,74384337
chr3,156337455,156337481,chr3,158815662,158815718
chr3,69988330,69988360,chr3,70341919,70342019
chr3,93537577,93537658,chr3,126189590,126189659
chr3,87082338,87082397,chr3,87179236,87179386
chr3,55244006,55244156,chr3,55246927,55246958
chr3,78612382,78612475,chr3,78950571,78950714
chr3,30807738,30807888,chr3,30809619,30809731
chr3,37855869,37855934,chr3,37897661,37897726
chr3,96503201,96503269,chr3,97947677,97947827
chr3,127448627,127448777,chr3,129386831,129386863
chr3,48088757,48088897,chr3,48159053,48159203
chr3,158133760,158133779,chr3,158836471,158836621
chr3,70243014,70243117,chr3,72761782,72761925
chr3,32409913,32409961,chr3,122245678,122245818
chr3,95135564,95135695,chr3,95289455,95289605
chr3,110636513,110636533,chr3,110640594,110640744
chr3,111663404,111663462,chr3,140290722,140290872
chr3,132116773,132116923,chr3,156687937,156688001
chr3,9004769,9004795,chr3,9004800,9004899
chr3,72613728,72613878,chr3,72970124,72970143
chr3,58465092,58465122,chr3,59260730,59260880
chr3,123690445,123690551,chr3,123690551,123690575
chr3,68466552,68466702,chr3,96496554,96496603
chr3,89998318,89998380,chr3,89998786,89998936
chr3,99069796,99069946,chr3,99141361,99141432
chr3,137727905,137727969,chr3,137734243,137734263
chr3,58587076,58587193,chr3,58596160,58596240
chr3,96084209,96084237,chr3,118997924,118997967
chr3,87307243,87307386,chr3,141372303,141372344
chr3,37389949,37390099,chr3,94902776,94902822
chr3,79039427,79039577,chr3,79199122,79199217
chr3,105665426,105665489,chr3,105895723,105895742
chr3,69363182,69363204,chr3,154006038,154006188
chr3,121577121,121577157,chr3,121577157,121577189
chr3,123693435,123693585,chr3,123694511,123694661
chr3,53063591,53063611,chr3,53242450,53242560
chr3,95663924,95663968,chr3,105695766,105695831
chr3,35182039,35182189,chr3,42903359,42903402
chr3,47719489,47719547,chr3,47721569,47721642
chr3,131241855,131242005,chr3,131271725,131271765
chr3,34249209,34249359,chr3,34249561,34249580
chr3,116171772,116171897,chr3,116179041,116179092
chr3,80874161,80874228,chr3,90714723,90714794
chr3,71004676,71004826,chr3,71005859,71005882
chr3,146236478,146236528,chr3,146236835,146236882
chr3,144570547,144570697,chr3,144715163,144715259
chr3,95645464,95645546,chr3,95645945,95646095
chr3,60129047,60129197,chr3,60806272,60806422
chr3,5817133,5817213,chr3,5817225,5817375
chr3,156182625,156182655,chr3,156858898,156859048
chr3,23105887,23105954,chr3,23752595,23752722
chr3,37082313,37082453,chr3,37213099,37213247
chr3,26567239,26567322,chr3,30037379,30037529
chr3,20655432,20655460,chr3,21485851,21486001
chr3,20290180,20290254,chr3,36313421,36313468
chr3,141811569,141811590,chr3,153845861,153845912
chr3,68253407,68253546,chr3,68268596,68268746
chr3,134200199,134200271,chr3,134282924,134282959
chr3,57270425,57270575,chr3,149810421,149810571
chr3,42630392,42630436,chr3,44151511,44151533
chr3,19987932,19987976,chr3,19988000,19988059
chr3,7065807,7065928,chr3,7066166,7066279
chr3,20030543,20030693,chr3,69608698,69608766
chr3,78100489,78100639,chr3,115436075,115436225
chr3,101599716,101599866,chr3,131372078,131372117
chr3,151784355,151784388,chr3,151824832,151824982
chr3,141831092,141831242,chr3,141831306,141831327
chr3,57534949,57535099,chr3,58315658,58315808
chr3,59258479,59258530,chr3,59259224,59259374
chr3,32725147,32725297,chr3,155700312,155700353
chr3,107061712,107061829,chr3,107062510,107062624
chr3,144930798,144930934,chr3,145022984,145023014
chr3,7443064,7443214,chr3,36822296,36822446
chr3,59343140,59343166,chr3,59346230,59346380
chr3,36613340,36613416,chr3,36854711,36854861
chr3,95893819,95893878,chr3,95913030,95913079
chr3,68590074,68590107,chr3,153945092,153945122
chr3,136706411,136706437,chr3,136852296,136852446
chr3,94485777,94485906,chr3,94485989,94486139
chr3,109014606,109014636,chr3,121759773,121759923
chr3,137940908,137940931,chr3,137959418,137959458
chr3,34695984,34696134,chr3,34698142,34698191
chr3,127732592,127732716,chr3,127732673,127732792
chr3,3506703,3506853,chr3,3581530,3581677
chr3,104466610,104466760,chr3,104467601,104467751
chr3,41384741,41384782,chr3,96596789,96596939
chr3,30601129,30601192,chr3,30601192,30601240
chr3,33992347,33992404,chr3,42919299,42919338
chr3,68358032,68358142,chr3,134095607,134095757
chr3,77074915,77075065,chr3,138293023,138293084
chr3,99917892,99917921,chr3,99983011,99983083
chr3,127406766,127406914,chr3,127407002,127407045
chr3,109454957,109455013,chr3,109456527,109456573
chr3,149152314,149152336,chr3,149165148,149165196
chr3,149294498,149294523,chr3,149294802,149294853
chr3,117815573,117815594,chr3,117815901,117816051
chr3,89673012,89673107,chr3,90091366,90091409
chr3,101378328,101378475,chr3,101812827,101812856
chr3,37815330,37815351,chr3,89480923,89480948
chr3,121966047,121966197,chr3,122075206,122075269
chr3,79517959,79518109,chr3,79537673,79537730
chr3,116958146,116958296,chr3,116969366,116969490
chr3,112817493,112817643,chr3,114151844,114151892
chr3,84866765,84866810,chr3,84867660,84867810
chr3,99857450,99857471,chr3,99859032,99859084
chr3,44944442,44944475,chr3,44946832,44946923
chr3,67430457,67430505,chr3,67440304,67440454
chr3,84803760,84803910,chr3,84842579,84842607
chr3,121886255,121886405,chr3,121943318,121943341
chr3,51357547,51357643,chr3,51357643,51357677
chr3,100388318,100388456,chr3,139109868,139109936
chr3,131266449,131266493,chr3,131269371,131269399
chr3,87885594,87885683,chr3,87885683,87885738
chr3,7994104,7994254,chr3,86451292,86451442
chr3,108442547,108442598,chr3,108447957,108448021
chr3,30661317,30661356,chr3,32711619,32711644
chr3,85778970,85779000,chr3,85779331,85779377
chr3,27235136,27235238,chr3,27235440,27235469
chr3,146497606,146497756,chr3,146498302,146498395
chr3,21727510,21727540,chr3,139924959,139925105
chr3,116038468,116038618,chr3,116038758,116038817
chr3,37387312,37387462,chr3,37389062,37389118
chr3,137947752,137947797,chr3,137980100,137980128
chr3,84186089,84186199,chr3,84219490,84219510
chr3,146449572,146449722,chr3,146450704,146450802
chr3,10138065,10138122,chr3,13644733,13644872
chr3,20921835,20921985,chr3,20967763,20967877
chr3,138748875,138748930,chr3,138756269,138756344
chr3,157283248,157283398,chr3,157285013,157285050
chr3,88526339,88526441,chr3,107333523,107333597
chr3,137864154,137864173,chr3,138143371,138143521
chr3,135422921,135423002,chr3,137126816,137126966
chr3,82037625,82037758,chr3,85926582,85926732
chr3,9002446,9002585,chr3,57731395,57731414
chr3,68998366,68998431,chr3,70184409,70184455
chr3,89844549,89844571,chr3,89844855,89845005
chr3,104143114,104143264,chr3,105959056,105959206
chr3,20074352,20074502,chr3,36940353,36940413
chr3,26084537,26084687,chr3,145262467,145262617
chr3,130879386,130879462,chr3,130879464,130879614
chr3,9523952,9524082,chr3,14576190,14576285
chr3,106451476,106451626,chr3,151830505,151830655
chr3,153680270,153680293,chr3,153683208,153683358
chr3,87619236,87619386,chr3,87619570,87619596
chr3,94478028,94478064,chr3,115245878,115246028
chr3,103042712,103042738,chr3,103043299,103043402
chr3,45758580,45758606,chr3,140493431,140493581
chr3,68813133,68813260,chr3,68813187,68813322
chr3,17102392,17102442,chr3,18274333,18274381
chr3,103895059,103895209,chr3,130035939,130036079
chr3,55119393,55119543,chr3,55119883,55119925
chr3,74103484,74103506,chr3,74205939,74206001
chr3,32896403,32896430,chr3,41292720,41292794
chr3,46329387,46329449,chr3,46332154,46332292
chr3,121675138,121675288,chr3,121681084,121681116
chr3,45093904,45094054,chr3,102912258,102912352
chr3,88493116,88493140,chr3,90264876,90265026
chr3,110803586,110803629,chr3,146049690,146049781
chr3,6157161,6157244,chr3,106077271,106077421
chr3,44691217,44691356,chr3,45994045,45994067
chr3,8683246,8683314,chr3,12014314,12014464
chr3,132152537,132152580,chr3,132395317,132395467
chr3,102275434,102275584,chr3,122798933,122798972
chr3,95316565,95316593,chr3,95320044,95320194
chr3,122926336,122926430,chr3,123147647,123147683
chr3,122338201,122338349,chr3,122368296,122368322
chr3,8492406,8492531,chr3,8492456,8492591
chr3,84294191,84294221,chr3,84302241,84302391
chr3,153400319,153400418,chr3,153690596,153690666
chr3,10350209,10350228,chr3,10350565,10350715
chr3,26826033,26826074,chr3,26890359,26890399
chr3,95316877,95316950,chr3,102952093,102952243
chr3,136093732,136093882,chr3,136353895,136354045
chr3,144565547,144565697,chr3,152087059,152087209
chr3,37103898,37103970,chr3,37118980,37119038
chr3,68627859,68627895,chr3,68630341,68630491
chr3,11702081,11702117,chr3,75233181,75233275
chr3,34109469,34109514,chr3,36522889,36523019
chr3,136670054,136670176,chr3,136670288,136670438
chr3,152395494,152395520,chr3,152454749,152454861
chr3,151158669,151158697,chr3,151159190,151159292
chr3,83003846,83003996,chr3,83053705,83053855
chr3,30811956,30812106,chr3,31057425,31057520
chr3,87938264,87938414,chr3,88058528,88058553
chr3,117334958,117335108,chr3,117346431,117346457
chr3,93375442,93375592,chr3,98019687,98019837
chr3,18537308,18537458,chr3,18540279,18540331
chr3,84011580,84011649,chr3,84136703,84136767
chr3,10429293,10429431,chr3,10429410,10429533
chr3,21474304,21474454,chr3,21550373,21550404
chr3,114332284,114332303,chr3,114332303,114332414
chr3,93530530,93530680,chr3,93596500,93596650
chr3,77115375,77115525,chr3,77115549,77115621
chr3,58125108,58125258,chr3,58138899,58138948
chr3,131491706,131491758,chr3,131588293,131588316
chr3,109691193,109691221,chr3,109699929,109700079
chr3,36690164,36690238,chr3,36705243,36705393
chr3,57433076,57433119,chr3,69525398,69525548
chr3,79204492,79204536,chr3,79211037,79211187
chr3,10650019,10650121,chr3,11233941,11234091
chr3,60026837,60026987,chr3,60209849,60209892
chr3,100485508,100485630,chr3,100485703,100485823
chr3,97776477,97776507,chr3,97778127,97778208
chr3,122519950,122520100,chr3,122539647,122539797
chr3,53508388,53508409,chr3,68502802,68502952
chr3,153849224,153849342,chr3,153850223,153850373
chr3,94460319,94460469,chr3,144562895,144562950
chr3,4810836,4810986,chr3,4899406,4899556
chr3,36477643,36477720,chr3,60630184,60630220
chr3,54780249,54780399,chr3,65316982,65317132
chr3,25920861,25920996,chr3,79730967,79731117
chr3,8988616,8988699,chr3,37769376,37769487
chr3,9499019,9499059,chr3,9499437,9499513
chr3,51559469,51559504,chr3,51649152,51649219
chr3,102384394,102384518,chr3,102384436,102384555
chr3,64338035,64338072,chr3,64341831,64341981
chr3,47298485,47298516,chr3,47323536,47323686
chr3,115784332,115784482,chr3,115788992,115789142
chr3,58556738,58556888,chr3,58561563,58561583
chr3,65973538,65973605,chr3,65973538,65973605
chr3,122162932,122162953,chr3,122163336,122163486
chr3,51953935,51953959,chr3,52189560,52189710
chr3,99861915,99861959,chr3,107519039,107519189
chr3,140293928,140294078,chr3,140372191,140372251
chr3,113842345,113842495,chr3,130723647,130723669
chr3,88960838,88960866,chr3,89000829,89000979
chr3,128039399,128039441,chr3,142493660,142493723
chr3,9445234,9445256,chr3,9464516,9464536
chr3,57471454,57471503,chr3,58162441,58162510
chr3,117058948,117059091,chr3,131773713,131773768
chr3,93267350,93267396,chr3,93474580,93474730
chr3,126706589,126706739,chr3,126708008,126708134
chr3,138117018,138117069,chr3,138117614,138117696
chr3,107648204,107648354,chr3,107677119,107677269
chr3,114942712,114942862,chr3,115036013,115036036
chr3,18533393,18533533,chr3,18538894,18538959
chr3,5493680,5493830,chr3,6078707,6078857
chr3,36863081,36863134,chr3,116966446,116966487
chr3,122956866,122956949,chr3,122957099,122957249
chr3,68175788,68175812,chr3,111786243,111786393
chr3,8856647,8856702,chr3,8865662,8865730
chr3,82061773,82061923,chr3,82062070,82062097
chr3,6961926,6961946,chr3,7034665,7034815
chr3,37120234,37120263,chr3,37134574,37134724
chr3,47964108,47964258,chr3,110646977,110647108
chr3,41398675,41398822,chr3,153296682,153296832
chr3,74844610,74844760,chr3,98871560,98871700
chr3,112543995,112544136,chr3,112551114,112551260
chr3,65617621,65617648,chr3,65669992,65670142
chr3,46605359,46605385,chr3,56349028,56349178
chr3,108272635,108272785,chr3,158248786,158248828
chr3,142896589,142896721,chr3,142896690,142896772
chr3,90493377,90493407,chr3,90497869,90497891
chr3,41942067,41942107,chr3,43030800,43030950
chr3,41650105,41650252,chr3,67448338,67448402
chr3,122122223,122122267,chr3,122131211,122131291
chr3,43904578,43904598,chr3,54883478,54883628
chr3,126625056,126625206,chr3,126626099,126626131
chr3,89659712,89659862,chr3,89673420,89673490
chr3,65507494,65507515,chr3,65508279,65508429
chr3,38863914,38863945,chr3,38863989,38864139
chr3,110744939,110744966,chr3,110745006,110745156
chr3,98170317,98170434,chr3,98173895,98174035
chr3,53951180,53951235,chr3,53951235,53951310
chr3,57383697,57383847,chr3,57386553,57386703
chr3,144390474,144390513,chr3,144400846,144400940
chr3,54766571,54766607,chr3,55011920,55012019
chr3,138489194,138489344,chr3,138489438,138489480
chr3,122460826,122460976,chr3,123179544,123179620
chr3,67763971,67764121,chr3,144123690,144123840
chr3,115768136,115768170,chr3,115773122,115773162
chr3,15228672,15228740,chr3,15229972,15230122
chr3,93029418,93029527,chr3,99559539,99559560
chr3,60599995,60600069,chr3,65539270,65539420
chr3,61605144,61605294,chr3,62231604,62231656
