chrom1,start1,end1,chrom2,start2,end2
chr3,97844353,97844391,chr3,97850359,97850509
chr3,114395440,114395590,chr3,114402592,114402648
chr3,82841223,82841373,chr3,82841601,82841625
chr3,34582465,34582595,chr3,34582637,34582735
chr3,97818482,97818605,chr3,116064228,116064378
chr3,87869078,87869162,chr3,87902878,87903028
chr3,82412125,82412169,chr3,82445656,82445718
chr3,103787479,103787629,chr3,103789363,103789479
chr3,154568858,154569008,chr3,154572292,154572442
chr3,88468124,88468159,chr3,88476875,88477025
chr3,136459836,136459964,chr3,137290849,137290879
chr3,104138678,104138735,chr3,104441913,104441967
chr3,123056708,123056745,chr3,123080524,123080650
chr3,27184009,27184040,chr3,27824374,27824519
chr3,153554456,153554606,chr3,153563135,153563285
chr3,148669390,148669540,chr3,148674622,148674669
chr3,80616399,80616549,chr3,82458382,82458532
chr3,39474396,39474546,chr3,40091551,40091699
chr3,90166568,90166602,chr3,90183524,90183660
chr3,155782911,155783057,chr3,156236205,156236228
chr3,132419702,132419852,chr3,132420371,132420445
chr3,104092681,104092831,chr3,104143283,104143428
chr3,100652568,100652589,chr3,100658018,100658168
chr3,129507628,129507778,chr3,129708308,129708379
chr3,45143863,45144013,chr3,62565247,62565397
chr3,87522917,87523067,chr3,87523084,87523136
chr3,79171942,79172092,chr3,79524792,79524942
chr3,128048285,128048320,chr3,155656933,155657014
chr3,5261588,5261647,chr3,6573254,6573326
chr3,33095354,33095504,chr3,33118946,33118969
chr3,51603943,51604066,chr3,51604041,51604160
chr3,89680461,89680490,chr3,89953553,89953591
chr3,112132713,112132827,chr3,112133872,112134022
chr3,28031884,28032034,chr3,28814549,28814604
chr3,79660700,79660765,chr3,90846602,90846706
chr3,103601777,103601927,chr3,103661385,103661535
chr3,69357500,69357650,chr3,69360620,69360770
chr3,49675173,49675294,chr3,49675367,49675500
chr3,156166532,156166561,chr3,156177141,156177291
chr3,41094153,41094182,chr3,42946287,42946437
chr3,148928319,148928469,chr3,148963465,148963508
chr3,60992714,60992851,chr3,60995025,60995175
chr3,100579372,100579522,chr3,100586215,100586360
chr3,84040487,84040637,chr3,84152656,84152806
chr3,63504366,63504424,chr3,63758924,63759074
chr3,31144598,31144668,chr3,59317049,59317199
chr3,95631002,95631117,chr3,95768212,95768292
chr3,103983333,103983483,chr3,103984218,103984318
chr3,82332971,82333121,chr3,100167202,100167245
chr3,40401835,40401985,chr3,55082442,55082530
chr3,75547807,75547957,chr3,75548434,75548456
chr3,35392575,35392646,chr3,35393066,35393216
chr3,50530170,50530307,chr3,50530294,50530415
chr3,58680764,58680914,chr3,58683841,58683865
chr3,106501727,106501877,chr3,158135127,158135188
chr3,98708990,98709140,chr3,100028448,100028598
chr3,85058719,85058774,chr3,85697930,85697955
chr3,155298755,155298781,chr3,155396252,155396402
chr3,86052609,86052759,chr3,86055733,86055766
chr3,86432239,86432292,chr3,86469964,86470017
chr3,73174298,73174448,chr3,81390935,81391085
chr3,25395716,25395759,chr3,25469295,25469445
chr3,55013070,55013215,chr3,55290609,55290759
chr3,51850121,51850144,chr3,151383055,151383205
chr3,72098549,72098699,chr3,121210180,121210272
chr3,105770161,105770236,chr3,156113480,156113545
chr3,141437502,141437612,chr3,141829302,141829452
chr3,155965340,155965490,chr3,157449993,157450113
chr3,139762375,139762397,chr3,139900259,139900409
chr3,155433674,155433709,chr3,157547115,157547256
chr3,134578636,134578659,chr3,134579215,134579365
chr3,127854907,127854941,chr3,127882106,127882142
chr3,45282940,45283090,chr3,50297454,50297545
chr3,23605413,23605563,chr3,23605805,23605930
chr3,156825610,156825639,chr3,156855560,156855710
chr3,126519031,126519181,chr3,126639680,126639721
chr3,141757635,141757785,chr3,141777156,141777176
chr3,38903492,38903642,chr3,38907282,38907432
chr3,15204578,15204728,chr3,19763095,19763245
chr3,67318721,67318761,chr3,67408074,67408144
chr3,25694322,25694441,chr3,25694501,25694627
chr3,109711962,109712112,chr3,110367454,110367474
chr3,86857720,86857870,chr3,101785590,101785713
chr3,96527680,96527734,chr3,96534265,96534415
chr3,84398294,84398335,chr3,100636728,100636813
chr3,88114597,88114661,chr3,88125880,88125958
chr3,48021509,48021632,chr3,48021560,48021695
chr3,4695811,4695837,chr3,6777360,6777510
chr3,54664649,54664728,chr3,54673520,54673542
chr3,3785152,3785184,chr3,92372036,92372057
chr3,104470355,104470505,chr3,144582769,144582814
chr3,103852395,103852545,chr3,104001093,104001112
chr3,110956752,110956902,chr3,111307661,111307721
chr3,48968940,48969090,chr3,61812712,61812747
chr3,105919288,105919337,chr3,105937337,105937487
chr3,135279374,135279524,chr3,135279843,135279877
chr3,28107667,28107693,chr3,28432452,28432602
chr3,121915107,121915185,chr3,122113453,122113473
chr3,38888116,38888147,chr3,38889076,38889127
chr3,129883741,129883891,chr3,146859137,146859163
chr3,138017197,138017235,chr3,138017788,138017938
chr3,37510748,37510898,chr3,38981069,38981117
chr3,116282532,116282561,chr3,116283270,116283420
chr3,69984326,69984476,chr3,72514521,72514671
chr3,103744216,103744248,chr3,103811205,103811355
chr3,108549490,108549589,chr3,111568977,111569072
chr3,22681357,22681499,chr3,76526357,76526429
chr3,85731253,85731403,chr3,85732714,85732740
chr3,25078794,25078881,chr3,25148308,25148458
chr3,14570149,14570299,chr3,14656418,14656460
chr3,131785496,131785516,chr3,135576765,135576915
chr3,27178542,27178692,chr3,27178745,27178785
chr3,138585903,138586053,chr3,139196406,139196426
chr3,101507759,101507909,chr3,101923684,101923834
chr3,99232017,99232069,chr3,103379568,103379718
chr3,105811685,105811749,chr3,105811837,105811903
chr3,9153992,9154142,chr3,110739510,110739537
chr3,106503460,106503588,chr3,106503463,106503580
chr3,131830138,131830288,chr3,131857154,131857259
chr3,138617062,138617198,chr3,138619492,138619549
chr3,133606067,133606217,chr3,133609105,133609131
chr3,10200328,10200482,chr3,10267901,10268051
chr3,144705422,144705504,chr3,144706099,144706249
chr3,86667968,86667991,chr3,86669141,86669291
chr3,51981295,51981330,chr3,52006417,52006567
chr3,73711890,73712032,chr3,73712846,73712996
chr3,18779837,18779924,chr3,18895895,18896045
chr3,27261753,27261779,chr3,28097890,28098040
chr3,48040667,48040776,chr3,52148397,52148429
chr3,106069301,106069451,chr3,117728385,117728455
chr3,28390902,28390938,chr3,28391803,28391898
chr3,54163172,54163307,chr3,54163281,54163394
chr3,136048286,136048436,chr3,136504482,136504531
chr3,50490010,50490033,chr3,50490043,50490193
chr3,66677504,66677654,chr3,67229739,67229781
chr3,130826610,130826639,chr3,131107236,131107269
chr3,95871069,95871219,chr3,96184515,96184548
chr3,101954992,101955142,chr3,102006333,102006483
chr3,19124295,19124445,chr3,19153701,19153851
chr3,36735808,36735842,chr3,90320881,90321031
chr3,136143430,136143580,chr3,140842155,140842256
chr3,149496083,149496233,chr3,154686593,154686743
chr3,97157945,97158095,chr3,97158888,97158908
chr3,108385651,108385674,chr3,108385674,108385769
chr3,131966231,131966381,chr3,131969568,131969676
chr3,88684511,88684661,chr3,88717221,88717239
chr3,12042584,12042721,chr3,14224893,14225043
chr3,63036560,63036585,chr3,63038878,63039028
chr3,103704558,103704707,chr3,104531820,104531970
chr3,38359361,38359453,chr3,38365900,38366050
chr3,95573747,95573772,chr3,95580750,95580900
chr3,123446799,123446949,chr3,123446949,123446982
chr3,97965733,97965804,chr3,98099957,98100044
chr3,98130205,98130355,chr3,98198341,98198367
chr3,101443074,101443220,chr3,101809926,101810076
chr3,104231477,104231627,chr3,104231791,104231826
chr3,118401599,118401699,chr3,118401599,118401700
chr3,105725741,105725891,chr3,105726256,105726275
chr3,50162534,50162684,chr3,50352660,50352711
chr3,117520405,117520528,chr3,117520461,117520579
chr3,105322264,105322297,chr3,105325054,105325204
chr3,111922243,111922377,chr3,111922407,111922557
chr3,95720787,95720937,chr3,95793651,95793801
chr3,21798464,21798614,chr3,22075778,22075798
chr3,66220133,66220261,chr3,66220413,66220533
chr3,40540426,40540558,chr3,40540558,40540666
chr3,86579560,86579710,chr3,90641407,90641557
chr3,144066735,144066885,chr3,144068003,144068023
chr3,21875152,21875176,chr3,21961718,21961868
chr3,104265100,104265184,chr3,104289896,104290046
chr3,62192039,62192189,chr3,87424582,87424730
chr3,138064133,138064176,chr3,138098291,138098348
chr3,12614477,12614627,chr3,76864678,76864745
chr3,127860675,127860818,chr3,131075813,131075885
chr3,71183142,71183292,chr3,105420744,105420779
chr3,53084968,53084997,chr3,53086901,53086998
chr3,142304355,142304506,chr3,142448761,142448889
chr3,19073223,19073373,chr3,107333149,107333262
chr3,51874201,51874335,chr3,116721934,116722084
chr3,7423472,7423622,chr3,8939337,8939487
chr3,115556689,115556714,chr3,127115590,127115654
chr3,29041291,29041441,chr3,29058633,29058783
chr3,79646503,79646643,chr3,79649080,79649230
chr3,70547948,70548096,chr3,71344145,71344213
chr3,63644629,63644760,chr3,63856365,63856390
chr3,80832329,80832479,chr3,81388545,81388585
chr3,31843097,31843247,chr3,31844284,31844434
chr3,148871431,148871581,chr3,149107056,149107206
chr3,109984032,109984182,chr3,109984253,109984274
chr3,117975756,117975873,chr3,119492950,119493100
chr3,133054362,133054395,chr3,133460475,133460625
chr3,133580183,133580212,chr3,134888765,134888915
chr3,135860912,135861032,chr3,135868334,135868420
chr3,128166854,128167004,chr3,128548283,128548317
chr3,84131298,84131374,chr3,105351630,105351696
chr3,139505051,139505201,chr3,140286306,140286344
chr3,61373189,61373235,chr3,61374210,61374360
chr3,90722158,90722287,chr3,155190224,155190361
chr3,59131487,59131597,chr3,59133519,59133669
chr3,95802359,95802400,chr3,95806849,95806974
chr3,51609943,51610093,chr3,51649752,51649789
chr3,28152823,28152973,chr3,28167481,28167585
chr3,141072536,141072686,chr3,141074678,141074819
chr3,83051585,83051735,chr3,83051764,83051783
chr3,123862523,123862673,chr3,124134741,124134891
chr3,46188867,46189017,chr3,48760426,48760576
chr3,57535263,57535341,chr3,57543329,57543479
chr3,76146276,76146426,chr3,77557346,77557385
chr3,55567258,55567281,chr3,113901136,113901283
chr3,32692231,32692381,chr3,97764152,97764302
chr3,10253481,10253631,chr3,10259135,10259285
chr3,47942803,47942953,chr3,60705630,60705780
chr3,95268121,95268177,chr3,95466315,95466465
chr3,9673313,9673463,chr3,9674174,9674324
chr3,31049923,31049943,chr3,79134043,79134193
chr3,78980450,78980600,chr3,82950279,82950324
chr3,134138009,134138074,chr3,134371921,134371979
chr3,69884176,69884322,chr3,155805814,155805838
chr3,32465583,32465733,chr3,32506171,32506196
chr3,98383524,98383662,chr3,117725550,117725700
chr3,65507969,65508119,chr3,65510225,65510375
chr3,9722523,9722662,chr3,9752865,9753015
chr3,88591874,88591907,chr3,88685992,88686028
chr3,96944925,96945075,chr3,97189200,97189219
chr3,102290031,102290181,chr3,102290295,102290357
chr3,27802466,27802499,chr3,37805315,37805373
chr3,137934261,137934411,chr3,137952120,137952150
chr3,114149176,114149211,chr3,114203497,114203647
chr3,153391523,153391673,chr3,153401820,153401874
chr3,13675886,13675915,chr3,13679076,13679226
chr3,68961850,68961935,chr3,68967325,68967345
chr3,127695849,127695871,chr3,127696090,127696240
chr3,102958842,102958882,chr3,102961823,102961973
chr3,84718559,84718689,chr3,84718597,84718707
chr3,93392829,93392979,chr3,116934584,116934734
chr3,69429969,69430119,chr3,69626158,69626195
chr3,88933496,88933527,chr3,88942495,88942527
chr3,54046039,54046189,chr3,54049657,54049681
chr3,136749833,136749876,chr3,136775254,136775404
chr3,103291546,103291569,chr3,103292087,103292237
chr3,37573565,37573646,chr3,108416565,108416588
chr3,41220247,41220397,chr3,86380696,86380846
chr3,152837385,152837535,chr3,152853426,152853455
chr3,94353459,94353609,chr3,94804133,94804283
chr3,21939802,21939853,chr3,21995732,21995882
chr3,153303255,153303405,chr3,153320455,153320529
chr3,136385514,136385664,chr3,136393568,136393589
chr3,96953766,96953794,chr3,97547344,97547379
chr3,92874470,92874620,chr3,92885413,92885563
chr3,42113372,42113518,chr3,43757338,43757370
chr3,45290847,45290997,chr3,45293269,45293313
chr3,19350144,19350294,chr3,19429773,19429839
chr3,57797643,57797694,chr3,57797694,57797727
chr3,150196412,150196562,chr3,150990349,150990393
chr3,108720575,108720703,chr3,109171762,109171912
chr3,123082083,123082140,chr3,123127251,123127401
chr3,155980593,155980743,chr3,158062082,158062164
chr3,99868802,99868952,chr3,99890271,99890421
chr3,85344774,85344839,chr3,85345055,85345205
chr3,43578214,43578364,chr3,56366729,56366766
chr3,50366257,50366299,chr3,50375825,50375963
chr3,64767337,64767487,chr3,79854920,79854970
chr3,39767986,39768136,chr3,39811024,39811174
chr3,105652877,105652990,chr3,105795047,105795073
chr3,103103746,103103896,chr3,103156318,103156369
chr3,8991482,8991632,chr3,9478605,9478684
chr3,65528302,65528332,chr3,65528734,65528881
chr3,77660836,77660986,chr3,82910818,82910968
chr3,98059300,98059450,chr3,109321867,109321889
chr3,138777345,138777495,chr3,138804488,138804638
chr3,33079206,33079227,chr3,33162034,33162098
chr3,54716580,54716599,chr3,58524904,58525054
chr3,141468070,141468220,chr3,141468300,141468346
chr3,122788587,122788737,chr3,123234619,123234769
chr3,115431894,115431932,chr3,136340235,136340385
chr3,115663071,115663221,chr3,115760309,115760342
chr3,15035307,15035449,chr3,63362032,63362182
chr3,79374184,79374297,chr3,79922323,79922375
chr3,83364157,83364307,chr3,83725941,83726039
chr3,145915260,145915307,chr3,145916078,145916130
chr3,41195972,41196122,chr3,41200587,41200610
chr3,102751908,102751978,chr3,102752295,102752445
chr3,142493859,142494009,chr3,142621241,142621335
chr3,135545069,135545219,chr3,135738548,135738698
chr3,138179981,138180002,chr3,138180001,138180129
chr3,34199855,34199879,chr3,78783828,78783978
chr3,31229427,31229460,chr3,31238967,31239064
chr3,63736367,63736517,chr3,63774270,63774420
chr3,136081756,136081906,chr3,137046312,137046462
chr3,64694696,64694846,chr3,138254145,138254295
chr3,122646077,122646118,chr3,122650132,122650282
chr3,76674541,76674596,chr3,76698186,76698336
chr3,10851804,10851954,chr3,80248227,80248377
chr3,55663088,55663238,chr3,98682999,98683129
chr3,101603002,101603097,chr3,103178241,103178356
chr3,23057092,23057242,chr3,26941885,26942035
chr3,42339751,42339901,chr3,48910588,48910612
chr3,84738000,84738023,chr3,85451416,85451566
chr3,37929394,37929427,chr3,95686743,95686890
chr3,12204482,12204632,chr3,56856821,56856971
chr3,38459835,38459958,chr3,38463844,38463986
chr3,147520171,147520228,chr3,148020795,148020945
chr3,57924492,57924642,chr3,58379912,58379981
chr3,36558914,36558963,chr3,36814613,36814763
chr3,107215127,107215249,chr3,107215249,107215328
chr3,138748613,138748758,chr3,156821755,156821905
chr3,89799835,89799858,chr3,89800142,89800292
chr3,18055153,18055240,chr3,18834225,18834330
chr3,14303481,14303616,chr3,14303890,14304026
chr3,98013333,98013469,chr3,98085345,98085383
chr3,38289675,38289801,chr3,38289751,38289864
chr3,56005573,56005723,chr3,56006175,56006200
chr3,125490960,125491110,chr3,125493082,125493232
chr3,38997911,38997953,chr3,40798086,40798155
chr3,108417883,108418033,chr3,108794919,108794959
chr3,60619687,60619743,chr3,94581746,94581844
chr3,122520397,122520422,chr3,127934244,127934394
chr3,36360190,36360226,chr3,36368751,36368887
chr3,94253564,94253674,chr3,94253590,94253726
chr3,154270736,154270833,chr3,154583892,154584042
chr3,61422195,61422347,chr3,80494843,80494878
chr3,19169194,19169315,chr3,19169454,19169588
chr3,132052491,132052641,chr3,132069210,132069360
chr3,146646562,146646612,chr3,149227174,149227324
chr3,133323147,133323297,chr3,133324345,133324375
chr3,130673418,130673568,chr3,150920073,150920165
chr3,55981280,55981334,chr3,55996035,55996181
chr3,48585889,48585933,chr3,63689787,63689937
chr3,80249083,80249127,chr3,156231156,156231226
chr3,76862382,76862535,chr3,76863414,76863564
chr3,79814543,79814660,chr3,79835799,79835949
chr3,65780288,65780397,chr3,69721455,69721605
chr3,18119757,18119893,chr3,136710681,136710732
chr3,101186520,101186670,chr3,101189215,101189264
chr3,145627044,145627080,chr3,145635021,145635151
chr3,96868148,96868200,chr3,109537664,109537814
chr3,149746621,149746666,chr3,149932778,149932799
chr3,66975888,66975918,chr3,67227965,67228115
chr3,74051433,74051458,chr3,74054024,74054174
chr3,13779774,13779834,chr3,56478574,56478614
chr3,83464004,83464026,chr3,100515600,100515750
chr3,5388836,5388885,chr3,7010164,7010192
chr3,141774788,141774938,chr3,141903401,141903532
chr3,107089955,107090105,chr3,119064480,119064520
chr3,147032921,147032967,chr3,150171572,150171722
chr3,112058987,112059105,chr3,112394355,112394500
chr3,84459293,84459318,chr3,95331674,95331825
chr3,40342183,40342209,chr3,40343044,40343190
chr3,48621756,48621872,chr3,137842423,137842476
chr3,54901041,54901191,chr3,54909377,54909527
chr3,39006845,39006869,chr3,63816910,63816982
chr3,60503105,60503156,chr3,60504331,60504478
chr3,123872983,123873056,chr3,123911420,123911570
chr3,24766176,24766206,chr3,24770622,24770772
chr3,8767772,8767798,chr3,37559536,37559686
chr3,72162157,72162307,chr3,73053570,73053591
chr3,119812731,119812881,chr3,119813086,119813125
chr3,120431190,120431258,chr3,120431331,120431481
chr3,101114345,101114423,chr3,101249128,101249278
chr3,52731462,52731550,chr3,77517111,77517261
chr3,55148391,55148531,chr3,55148531,55148651
chr3,87934778,87934904,chr3,87935853,87935928
chr3,51308315,51308465,chr3,51310643,51310670
chr3,20032950,20033100,chr3,20127702,20127852
chr3,90098805,90098860,chr3,131673589,131673726
chr3,21168194,21168344,chr3,21168529,21168571
chr3,41344150,41344188,chr3,41365009,41365152
chr3,145084993,145085081,chr3,145627458,145627480
chr3,146144829,146144979,chr3,146954794,146954870
chr3,96604687,96604837,chr3,96606751,96606811
chr3,131998980,131999004,chr3,132075653,132075803
chr3,62338866,62339016,chr3,67499133,67499201
chr3,17079356,17079506,chr3,17748126,17748276
chr3,76434029,76434179,chr3,77509681,77509831
chr3,115728372,115728516,chr3,115840045,115840195
chr3,11302151,11302301,chr3,11304315,11304465
chr3,87588162,87588242,chr3,87691959,87692109
chr3,23068140,23068163,chr3,115173573,115173723
chr3,9867077,9867215,chr3,9868151,9868301
chr3,34580087,34580147,chr3,34729554,34729608
chr3,136384929,136384962,chr3,136580969,136581066
chr3,136700846,136700965,chr3,138114082,138114232
chr3,91180729,91180865,chr3,91473611,91473761
chr3,148547162,148547309,chr3,148884477,148884627
chr3,46359363,46359460,chr3,54632861,54633011
chr3,96050637,96050662,chr3,96051708,96051858
chr3,119839035,119839185,chr3,121163861,121163892
chr3,141429285,141429435,chr3,141669340,141669376
chr3,24779193,24779294,chr3,25695861,25696011
chr3,154744738,154744888,chr3,156864323,156864345
chr3,14959429,14959579,chr3,14961439,14961589
chr3,58472746,58472844,chr3,61285275,61285429
chr3,16220422,16220572,chr3,50443726,50443764
chr3,102685130,102685151,chr3,102686263,102686417
chr3,62825825,62825975,chr3,67385775,67385820
chr3,89381640,89381790,chr3,89381927,89381955
chr3,24757053,24757104,chr3,24757461,24757540
chr3,59262295,59262432,chr3,60067942,60068092
chr3,145667411,145667561,chr3,145667597,145667622
chr3,78084072,78084102,chr3,87031132,87031282
chr3,27223171,27223321,chr3,27223757,27223785
chr3,113623831,113623881,chr3,115831346,115831430
chr3,88049780,88049919,chr3,88051168,88051318
chr3,149048616,149048668,chr3,149056563,149056599
chr3,69097484,69097513,chr3,97200729,97200879
chr3,80003186,80003216,chr3,123114823,123114844
chr3,143464207,143464247,chr3,143468824,143468974
chr3,52224977,52225090,chr3,52313773,52313923
chr3,117067422,117067561,chr3,118804872,118804923
chr3,103876675,103876693,chr3,104250453,104250603
chr3,74906201,74906232,chr3,74906257,74906407
chr3,64115919,64116069,chr3,65207677,65207827
chr3,135345110,135345260,chr3,136710553,136710606
chr3,158742580,158742603,chr3,158756766,158756916
chr3,64964165,64964315,chr3,147757194,147757344
chr3,10409732,10409875,chr3,28650978,28651092
chr3,155137544,155137694,chr3,155142674,155142824
chr3,102750902,102751052,chr3,102764941,102764972
chr3,88472544,88472594,chr3,88472594,88472659
